Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
44611;2017;6;DEMERSAIS                           ;ACANTHURIDAE                        ;ACANTHURUS                          ;ACANTHURUS MONROVIAE                ;BARBEIRO OU LANCETEIRO              ;13;REDE DE CERCO                       ;1500;120;180000;6/7/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;68;MANGRADE                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;6/5/2017;23:00:00;6/7/2017;2;04:00:00;29;1918;FOGO                                ;20
44611;2017;6;DEMERSAIS                           ;MULLIDAE                            ;PSEUDUPENEUS                        ;PSEUDUPENEUS PRAYENSIS              ;SALMONETE                           ;13;REDE DE CERCO                       ;300;160;48000;6/7/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;68;MANGRADE                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;6/5/2017;23:00:00;6/7/2017;2;04:00:00;29;1918;FOGO                                ;20
44581;2017;6;DIVERSOS                            ;DIVERSOS                            ;DIVERSOS                            ;DIVERSOS                            ;DIVERSO                             ;13;REDE DE CERCO                       ;2200;350;770000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;5/31/2017;15:00:00;6/2/2017;2;09:30:00;42;1718;MAIO                                ;60
44581;2017;6;DEMERSAIS                           ;LUTJANIDAE                          ;LUTJANUS                            ;Lutjanus sp.                        ;GORAZ                               ;13;REDE DE CERCO                       ;100;250;25000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;5/31/2017;15:00:00;6/2/2017;2;09:30:00;42;1718;MAIO                                ;60
44581;2017;6;DEMERSAIS                           ;CARANGIDAE                          ;CENTROPHORUS                        ;ELAGATIS BIPINNULATA                ;SALMAO RRU                          ;13;REDE DE CERCO                       ;200;300;60000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;5/31/2017;15:00:00;6/2/2017;2;09:30:00;42;1718;MAIO                                ;60
44581;2017;6;DEMERSAIS                           ;ACANTHURIDAE                        ;ACANTHURUS                          ;ACANTHURUS MONROVIAE                ;BARBEIRO OU LANCETEIRO              ;13;REDE DE CERCO                       ;150;120;18000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;5/31/2017;15:00:00;6/2/2017;2;09:30:00;42;1718;MAIO                                ;60
44581;2017;6;DEMERSAIS                           ;HAEMULIDAE                          ;POMADASYS                           ;POMADASYS ROGERI                    ;ABROTO                              ;13;REDE DE CERCO                       ;50;200;10000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;5/31/2017;15:00:00;6/2/2017;2;09:30:00;42;1718;MAIO                                ;60
44581;2017;6;DEMERSAIS                           ;LUTJANIDAE                          ;APSILUS                             ;APSILUS FUSCUS                      ;DOBRADAO OU FATCHO                  ;13;REDE DE CERCO                       ;200;200;40000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;5/31/2017;15:00:00;6/2/2017;2;09:30:00;42;1718;MAIO                                ;60
44581;2017;6;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;1500;180;270000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;5/31/2017;15:00:00;6/2/2017;2;09:30:00;42;1718;MAIO                                ;60
44610;2017;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;150;100;15000;11/20/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;37;OCEANO ATLANTICO                    ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;16;11/20/2017;06:00:00;11/20/2017;1;10:48:00;4;1750;ANGRA                               ;0
44610;2017;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;650;100;65000;11/20/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;37;OCEANO ATLANTICO                    ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;16;11/20/2017;06:00:00;11/20/2017;1;10:48:00;4;1750;ANGRA                               ;0
44608;2017;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;700;100;70000;11/20/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;3311;ORCA                                ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;15;11/20/2017;06:00:00;11/20/2017;1;10:20:00;4;1685;CHARCO                              ;0
44605;2017;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;800;100;80000;11/16/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;37;OCEANO ATLANTICO                    ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;16;11/16/2017;06:00:00;11/16/2017;1;10:30:00;4;1750;ANGRA                               ;0
44604;2017;6;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;624;350;218400;6/6/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;61;JUDEIA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;6;6/3/2017;12:00:00;6/6/2017;3;20:30:00;80;1702;GALIAO                              ;58,52
44603;2017;6;DEMERSAIS                           ;LUTJANIDAE                          ;APSILUS                             ;APSILUS FUSCUS                      ;DOBRADAO OU FATCHO                  ;13;REDE DE CERCO                       ;100;250;25000;6/6/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;6/2/2017;09:00:00;6/6/2017;4;09:00:00;96;1439;PRAIA GONSAL                        ;60
44603;2017;6;DEMERSAIS                           ;CARANGIDAE                          ;SERIOLA                             ;SERIOLA SP                          ;ESMOREGAL OU SERZE                  ;13;REDE DE CERCO                       ;100;300;30000;6/6/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;6/2/2017;09:00:00;6/6/2017;4;09:00:00;96;1439;PRAIA GONSAL                        ;60
44603;2017;6;DEMERSAIS                           ;LUTJANIDAE                          ;LUTJANUS                            ;Lutjanus sp.                        ;GORAZ                               ;13;REDE DE CERCO                       ;100;250;25000;6/6/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;6/2/2017;09:00:00;6/6/2017;4;09:00:00;96;1439;PRAIA GONSAL                        ;60
44603;2017;6;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;300;200;60000;6/6/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;6/2/2017;09:00:00;6/6/2017;4;09:00:00;96;1439;PRAIA GONSAL                        ;60
44603;2017;6;DEMERSAIS                           ;ACANTHURIDAE                        ;ACANTHURUS                          ;ACANTHURUS MONROVIAE                ;BARBEIRO OU LANCETEIRO              ;13;REDE DE CERCO                       ;300;140;42000;6/6/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;6/2/2017;09:00:00;6/6/2017;4;09:00:00;96;1439;PRAIA GONSAL                        ;60
44602;2017;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;70;100;7000;11/16/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;3311;ORCA                                ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;16;11/16/2017;06:00:00;11/16/2017;1;10:15:00;4;1685;CHARCO                              ;0
44601;2017;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;700;100;70000;11/13/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;37;OCEANO ATLANTICO                    ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;16;11/13/2017;06:00:00;11/13/2017;1;11:18:00;5;1685;CHARCO                              ;0
44582;2017;6;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;631;350;220850;6/3/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3310;CLAUDIA                             ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;7;5/29/2017;10:00:00;6/3/2017;5;03:00:00;113;1920;BANCONA                             ;57
44599;2017;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;500;100;50000;11/13/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;3311;ORCA                                ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;16;11/13/2017;06:30:00;11/13/2017;1;11:10:00;4;1685;CHARCO                              ;0
44598;2017;6;DEMERSAIS                           ;POLYNEMIDAE                         ;GALEOIDES                           ;GALEOIDES DECADACTYLUS              ;BARBO                               ;13;REDE DE CERCO                       ;30;180;5400;6/5/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3369;3 FILHOS DO PAI                     ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;6/5/2017;06:00:00;6/5/2017;1;12:00:00;6;1646;SAO FRANCISCO                       ;20
44598;2017;6;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;80;100;8000;6/5/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3369;3 FILHOS DO PAI                     ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;6/5/2017;06:00:00;6/5/2017;1;12:00:00;6;1646;SAO FRANCISCO                       ;20
44592;2017;6;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;434;400;173600;6/5/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;72;DEUS ME ACOMPANHA                   ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;7;6/1/2017;12:00:00;6/5/2017;4;20:00:00;104;1763;BAIXA                               ;70
44590;2017;6;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;2286;400;914400;6/5/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;10;6/1/2017;12:00:00;6/5/2017;4;20:00:00;104;1692;CABECA DE MAIO                      ;90
44589;2017;6;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;798;400;319200;6/5/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;75;DEUS ME DEU                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;81;5/31/2017;15:00:00;6/5/2017;5;14:00:00;119;1717;BAIXA B.V.                          ;90
44597;2017;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;110;100;11000;12/20/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;3311;ORCA                                ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;15;12/20/2017;06:00:00;12/20/2017;1;11:10:00;5;1685;CHARCO                              ;0
44596;2017;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;750;100;75000;12/20/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;37;OCEANO ATLANTICO                    ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;16;12/20/2017;06:00:00;12/20/2017;1;10:30:00;4;1750;ANGRA                               ;0
44595;2017;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;600;100;60000;12/12/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;3311;ORCA                                ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;15;12/12/2017;06:00:00;12/12/2017;1;11:05:00;5;1750;ANGRA                               ;0
44594;2017;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;650;100;65000;12/12/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;3060;PICATCHU                            ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;13;12/12/2017;05:30:00;12/12/2017;1;10:40:00;5;1685;CHARCO                              ;0
44586;2017;6;DEMERSAIS                           ;POMACENTRIDAE                       ;CHROMIS                             ;Chromis lubbocki                    ;CASTANHETA                          ;13;REDE DE CERCO                       ;200;160;32000;6/4/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;69;RINCOM                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;6/3/2017;01:00:00;6/4/2017;1;18:20:00;41;1918;FOGO                                ;18,29
44586;2017;6;DEMERSAIS                           ;LUTJANIDAE                          ;APSILUS                             ;APSILUS FUSCUS                      ;DOBRADAO OU FATCHO                  ;13;REDE DE CERCO                       ;7000;200;1400000;6/4/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;69;RINCOM                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;6/3/2017;01:00:00;6/4/2017;1;18:20:00;41;1918;FOGO                                ;18,29
44584;2017;6;TUNIDEOS                            ;SCOMBRIDAE                          ;ACANTHOCYBIUM                       ;ACANTHOCYBIUM SOLANDRI              ;SERRA, DJEU OU ILHEU                ;3;LINHA A MAO                         ;16;400;6400;6/4/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;5/25/2017;11:00:00;6/4/2017;10;04:30:00;233;1740;BOA VISTA                           ;75
44584;2017;6;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;1343;300;402900;6/4/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;5/25/2017;11:00:00;6/4/2017;10;04:30:00;233;1740;BOA VISTA                           ;75
44583;2017;6;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;850;350;297500;6/4/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;41;JERUSALEM                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;5/23/2017;11:00:00;6/4/2017;12;17:00:00;294;1740;BOA VISTA                           ;70
44593;2017;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;800;100;80000;12/8/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;3060;PICATCHU                            ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;13;12/8/2017;06:30:00;12/8/2017;1;11:15:00;4;1750;ANGRA                               ;0
44591;2017;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;700;100;70000;12/8/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;3311;ORCA                                ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;15;12/8/2017;06:00:00;12/8/2017;1;11:05:00;5;1685;CHARCO                              ;0
44587;2017;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;600;100;60000;12/4/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;3311;ORCA                                ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;15;12/4/2017;06:00:00;12/4/2017;1;11:05:00;5;1685;CHARCO                              ;0
44585;2017;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;500;100;50000;12/4/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;3060;PICATCHU                            ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;13;12/4/2017;06:00:00;12/4/2017;1;10:50:00;4;1750;ANGRA                               ;0
44580;2017;6;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;500;120;60000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;38;VINTI7                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;17;5/30/2017;17:00:00;6/2/2017;3;15:00:00;70;1718;MAIO                                ;50
44580;2017;6;DEMERSAIS                           ;BALISTIDAE                          ;BALISTES                            ;BALISTE SPP                         ;FAMBIL                              ;13;REDE DE CERCO                       ;100;100;10000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;38;VINTI7                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;17;5/30/2017;17:00:00;6/2/2017;3;15:00:00;70;1718;MAIO                                ;50
44580;2017;6;DEMERSAIS                           ;LUTJANIDAE                          ;APSILUS                             ;APSILUS FUSCUS                      ;DOBRADAO OU FATCHO                  ;13;REDE DE CERCO                       ;2500;250;625000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;38;VINTI7                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;17;5/30/2017;17:00:00;6/2/2017;3;15:00:00;70;1718;MAIO                                ;50
44580;2017;6;DEMERSAIS                           ;ACANTHURIDAE                        ;ACANTHURUS                          ;ACANTHURUS MONROVIAE                ;BARBEIRO OU LANCETEIRO              ;13;REDE DE CERCO                       ;9000;100;900000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;38;VINTI7                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;17;5/30/2017;17:00:00;6/2/2017;3;15:00:00;70;1718;MAIO                                ;50
44579;2017;6;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;3500;160;560000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;44;CIDADELA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;17;5/29/2017;12:00:00;6/2/2017;4;15:00:00;99;1512;BRAVA                               ;29,26
44578;2017;6;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;7000;160;1120000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3291;MARLINDA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;17;5/27/2017;09:00:00;6/2/2017;6;08:30:00;143;1740;BOA VISTA                           ;23,77
44577;2017;6;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;1100;350;385000;6/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;41;JERUSALEM                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;5/26/2017;18:00:00;6/2/2017;7;01:30:00;151;1740;BOA VISTA                           ;70
44576;2017;6;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;775;350;271250;6/1/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;75;DEUS ME DEU                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;7;5/27/2017;11:00:00;6/1/2017;5;15:00:00;124;1763;BAIXA                               ;70
44575;2017;6;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;500;250;125000;6/1/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;10;5/26/2017;14:30:00;6/1/2017;6;04:00:00;133;2007;TCHADONA                            ;70
44575;2017;6;TUNIDEOS                            ;XIPHIDAE                            ;DIVERSOS                            ;AGULHAO                             ;AGULHAO                             ;3;LINHA A MAO                         ;40;250;10000;6/1/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;10;5/26/2017;14:30:00;6/1/2017;6;04:00:00;133;2007;TCHADONA                            ;70
