Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
38972;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS TABL                     ;CAVALA DE RABO VERMELHA             ;13;REDE DE CERCO                       ;4000;0;0;3/17/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;44;CIDADELA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;3/15/2021;06:00:00;3/16/2021;1;13:00:00;31;1909;TARRAFAL DE SANTIAGO                ;60,35
38972;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;5500;80;440000;3/17/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;44;CIDADELA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;3/15/2021;06:00:00;3/16/2021;1;13:00:00;31;1909;TARRAFAL DE SANTIAGO                ;60,35
38971;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;823;500;411500;3/17/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2897;PEDRA BADEJO                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;3/10/2021;14:00:00;3/16/2021;6;19:30:00;149;1720;JOAO VALENTE                        ;67
38970;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;100;0;0;3/17/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3291;MARLINDA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/15/2021;12:00:00;3/17/2021;2;08:16:00;44;2007;TCHADONA                            ;42
38970;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;7800;200;1560000;3/17/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3291;MARLINDA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/15/2021;12:00:00;3/17/2021;2;08:16:00;44;2007;TCHADONA                            ;42
38968;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;4000;80;320000;3/16/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/13/2021;08:00:00;3/14/2021;1;09:00:00;25;1718;MAIO                                ;60
38968;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;500;80;40000;3/16/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/13/2021;08:00:00;3/14/2021;1;09:00:00;25;1718;MAIO                                ;60
38967;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;30000;80;2400000;3/16/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;69;RINCOM                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;17;3/14/2021;13:00:00;3/15/2021;1;08:00:00;19;1740;BOA VISTA                           ;50
38965;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS TABL                     ;CAVALA DE RABO VERMELHA             ;13;REDE DE CERCO                       ;6000;0;0;3/16/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;38;VINTI7                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;17;3/14/2021;13:00:00;3/15/2021;1;08:00:00;19;1718;MAIO                                ;50
38965;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;3000;80;240000;3/16/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;38;VINTI7                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;17;3/14/2021;13:00:00;3/15/2021;1;08:00:00;19;1718;MAIO                                ;50
38960;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;5000;0;0;3/15/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3035;PONTA CACIMBA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;3/9/2021;17:00:00;3/15/2021;6;07:00:00;134;1718;MAIO                                ;40
38960;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;150;400;60000;3/15/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3035;PONTA CACIMBA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;3/9/2021;17:00:00;3/15/2021;6;07:00:00;134;1718;MAIO                                ;40
38959;2021;3;PEQUENOS PELAGICOS                  ;SPARIDAE                            ;SPICARA                             ;SPICARA MELANURUS                   ;DOBRADA                             ;13;REDE DE CERCO                       ;1000;80;80000;3/15/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;34;FLAVIO                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;3/11/2021;08:30:00;3/14/2021;3;22:40:00;86;1918;FOGO                                ;32,92
38959;2021;3;DEMERSAIS                           ;SCARIDAE                            ;SPARISOMA                           ;SPARISOMA SP                        ;BIDIAO, BIDION OU BADIAO            ;13;REDE DE CERCO                       ;500;200;100000;3/15/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;34;FLAVIO                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;3/11/2021;08:30:00;3/14/2021;3;22:40:00;86;1918;FOGO                                ;32,92
38958;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;2800;400;1120000;3/15/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;10;3/11/2021;07:30:00;3/14/2021;3;18:30:00;83;1740;BOA VISTA                           ;80
38956;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;2000;100;200000;3/15/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;3/13/2021;13:00:00;3/15/2021;2;05:00:00;40;2007;TCHADONA                            ;50
38956;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS TABL                     ;CAVALA DE RABO VERMELHA             ;13;REDE DE CERCO                       ;1000;200;200000;3/15/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;3/13/2021;13:00:00;3/15/2021;2;05:00:00;40;2007;TCHADONA                            ;50
38955;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;1200;400;480000;3/15/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2875;VERA                                ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;10;3/2/2021;14:30:00;3/13/2021;11;21:00:00;270;1740;BOA VISTA                           ;0
38954;2021;3;DEMERSAIS                           ;LUTJANIDAE                          ;APSILUS                             ;APSILUS FUSCUS                      ;DOBRADAO OU FATCHO                  ;13;REDE DE CERCO                       ;1500;0;0;3/15/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;60;PONTA PRETA                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;3/13/2021;16:00:00;3/14/2021;1;10:00:00;18;1646;SAO FRANCISCO                       ;22
38954;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;1000;0;0;3/15/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;60;PONTA PRETA                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;3/13/2021;16:00:00;3/14/2021;1;10:00:00;18;1646;SAO FRANCISCO                       ;22
38954;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;4800;120;576000;3/15/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;60;PONTA PRETA                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;3/13/2021;16:00:00;3/14/2021;1;10:00:00;18;1646;SAO FRANCISCO                       ;22
38953;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;6500;100;650000;3/15/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3291;MARLINDA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;3/12/2021;12:30:00;3/13/2021;1;13:00:00;24;1718;MAIO                                ;29,26
38952;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;5000;0;0;3/12/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2898;MESTRE MANUEL                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;3/12/2021;05:00:00;3/12/2021;1;11:20:00;6;1555;BAIA                                ;20
38952;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;3500;150;525000;3/12/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2898;MESTRE MANUEL                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;3/12/2021;05:00:00;3/12/2021;1;11:20:00;6;1555;BAIA                                ;20
38951;2021;3;PEQUENOS PELAGICOS                  ;CLUPEIDAE                           ;SARDINELLA                          ;SARDINELLA MADERENSIS               ;ARENQUE OU SARDINHA                 ;13;REDE DE CERCO                       ;1000;60;60000;3/12/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;3/10/2021;21:00:00;3/12/2021;2;06:00:00;33;1630;GOUVEIA                             ;20
38950;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;2000;150;300000;3/12/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/11/2021;08:00:00;3/12/2021;1;08:30:00;24;1718;MAIO                                ;80
38949;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;1100;500;550000;3/12/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3030;PRAIA GONSAL                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;3/2/2021;14:00:00;3/12/2021;10;05:00:00;231;1740;BOA VISTA                           ;80
38948;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;580;400;232000;3/11/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;73;FABIO                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;7;3/3/2021;12:00:00;3/10/2021;7;23:00:00;179;1720;JOAO VALENTE                        ;70
38947;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;510;450;229500;3/10/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;41;JERUSALEM                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;10;3/2/2021;15:00:00;3/9/2021;7;15:30:00;168;1720;JOAO VALENTE                        ;70
39137;2021;3;TUNIDEOS                            ;XIPHIDAE                            ;MAKAIRA                             ;MAKAIRA NIGRICANS                   ;TABALA                              ;13;REDE DE CERCO                       ;14000;0;0;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;20;LUTA DE PESCADOR                    ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;21;3/6/2021;13:00:00;3/8/2021;2;17:40:00;52;1740;BOA VISTA                           ;40
38944;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;780;400;312000;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3312;ELOISA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;10;3/2/2021;11:30:00;3/7/2021;5;15:30:00;124;1763;BAIXA                               ;70
38943;2021;3;DEMERSAIS                           ;SPARIDAE                            ;BOOPS                               ;BOOPS BOOPS                         ;BOGA, CARAPAU, TXIBILIU             ;13;REDE DE CERCO                       ;300;200;60000;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3291;MARLINDA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/3/2021;08:30:00;3/6/2021;3;21:00:00;84;1740;BOA VISTA                           ;39
38943;2021;3;DEMERSAIS                           ;SPARIDAE                            ;DIPLODUS                            ;DIPLODUS FASCIATUS                  ;SARGO PRETO                         ;13;REDE DE CERCO                       ;300;200;60000;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3291;MARLINDA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/3/2021;08:30:00;3/6/2021;3;21:00:00;84;1740;BOA VISTA                           ;39
38943;2021;3;DEMERSAIS                           ;HAEMULIDAE                          ;PARAPRISTIPOMA                      ;PARAPRISTIPOMA HUMILE               ;PAPAGAIO                            ;13;REDE DE CERCO                       ;200;200;40000;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3291;MARLINDA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/3/2021;08:30:00;3/6/2021;3;21:00:00;84;1740;BOA VISTA                           ;39
38943;2021;3;DEMERSAIS                           ;LUTJANIDAE                          ;LUTJANUS                            ;Lutjanus sp.                        ;GORAZ                               ;13;REDE DE CERCO                       ;300;250;75000;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3291;MARLINDA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/3/2021;08:30:00;3/6/2021;3;21:00:00;84;1740;BOA VISTA                           ;39
38943;2021;3;DEMERSAIS                           ;ACANTHURIDAE                        ;ACANTHURUS                          ;ACANTHURUS MONROVIAE                ;BARBEIRO OU LANCETEIRO              ;13;REDE DE CERCO                       ;300;120;36000;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3291;MARLINDA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/3/2021;08:30:00;3/6/2021;3;21:00:00;84;1740;BOA VISTA                           ;39
38943;2021;3;DEMERSAIS                           ;PRIACANTHIDAE                       ;HETEROPRIACHANTHUS                  ;HETEROPRIACHANTHUS CRUENTATUS       ;FACOLA                              ;13;REDE DE CERCO                       ;1600;200;320000;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3291;MARLINDA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/3/2021;08:30:00;3/6/2021;3;21:00:00;84;1740;BOA VISTA                           ;39
38934;2021;3;DEMERSAIS                           ;SPARIDAE                            ;DIPLODUS                            ;DIPLODUS PRAYENSIS                  ;SARGO SALEMA                        ;13;REDE DE CERCO                       ;300;0;0;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;69;RINCOM                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;3/6/2021;13:00:00;3/8/2021;2;08:00:00;43;1740;BOA VISTA                           ;0
38934;2021;3;DEMERSAIS                           ;SPARIDAE                            ;DIPLODUS                            ;DIPLODUS FASCIATUS                  ;SARGO PRETO                         ;13;REDE DE CERCO                       ;300;0;0;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;69;RINCOM                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;3/6/2021;13:00:00;3/8/2021;2;08:00:00;43;1740;BOA VISTA                           ;0
38934;2021;3;DEMERSAIS                           ;SPARIDAE                            ;LITHOGNATHUS MORMYRUS               ;LITHOGNATHUS MORMYRUS               ;SARGO DE AREIA                      ;13;REDE DE CERCO                       ;300;0;0;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;69;RINCOM                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;3/6/2021;13:00:00;3/8/2021;2;08:00:00;43;1740;BOA VISTA                           ;0
38934;2021;3;DEMERSAIS                           ;SPARIDAE                            ;DIPLODUS                            ;DIPLODUS SARGUS LINEATUS            ;SARGO BRANCO                        ;13;REDE DE CERCO                       ;500;0;0;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;69;RINCOM                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;3/6/2021;13:00:00;3/8/2021;2;08:00:00;43;1740;BOA VISTA                           ;0
38934;2021;3;DEMERSAIS                           ;HAEMULIDAE                          ;PARAPRISTIPOMA                      ;PARAPRISTIPOMA HUMILE               ;PAPAGAIO                            ;13;REDE DE CERCO                       ;300;0;0;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;69;RINCOM                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;3/6/2021;13:00:00;3/8/2021;2;08:00:00;43;1740;BOA VISTA                           ;0
38934;2021;3;DEMERSAIS                           ;LUTJANIDAE                          ;LUTJANUS                            ;Lutjanus sp.                        ;GORAZ                               ;13;REDE DE CERCO                       ;200;0;0;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;69;RINCOM                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;3/6/2021;13:00:00;3/8/2021;2;08:00:00;43;1740;BOA VISTA                           ;0
38934;2021;3;DEMERSAIS                           ;SPARIDAE                            ;BOOPS                               ;BOOPS BOOPS                         ;BOGA, CARAPAU, TXIBILIU             ;13;REDE DE CERCO                       ;100;0;0;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;69;RINCOM                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;3/6/2021;13:00:00;3/8/2021;2;08:00:00;43;1740;BOA VISTA                           ;0
38934;2021;3;DEMERSAIS                           ;ACANTHURIDAE                        ;ACANTHURUS                          ;ACANTHURUS MONROVIAE                ;BARBEIRO OU LANCETEIRO              ;13;REDE DE CERCO                       ;1000;0;0;3/8/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;69;RINCOM                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;3/6/2021;13:00:00;3/8/2021;2;08:00:00;43;1740;BOA VISTA                           ;0
39136;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;6000;0;0;3/5/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;20;LUTA DE PESCADOR                    ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;21;3/1/2021;17:00:00;3/5/2021;4;24:30:00;0;1740;BOA VISTA                           ;50
38942;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;5500;100;550000;3/5/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3405;LUTA PESCADOR                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;20;3/2/2021;17:00:00;3/5/2021;3;01:00:00;56;1740;BOA VISTA                           ;0
38941;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;5000;100;500000;3/5/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/2/2021;11:00:00;3/5/2021;3;05:00:00;66;1718;MAIO                                ;60
38941;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;250;100;25000;3/5/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/2/2021;11:00:00;3/5/2021;3;05:00:00;66;1718;MAIO                                ;60
38940;2021;3;DEMERSAIS                           ;PRIACANTHIDAE                       ;HETEROPRIACHANTHUS                  ;HETEROPRIACHANTHUS CRUENTATUS       ;FACOLA                              ;13;REDE DE CERCO                       ;10000;100;1000000;3/5/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3035;PONTA CACIMBA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;3/1/2021;18:00:00;3/5/2021;4;02:00:00;80;1740;BOA VISTA                           ;25,6
38939;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;150;0;0;3/4/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;3/1/2021;07:00:00;3/4/2021;3;12:30:00;77;1708;SUL DE MAIO                         ;200
