ILHA;;DATA PARTIDA;DATA CHEGADA;MÊS;DIA;ANO;PORTO EMBARQUE;PORTO DESEMBARQUE;ZONA DE PESCA;ENGENHO;GRUPO;ESPÉCIE CAPTURADA;NOME CIENTÍFICO;QUANTIDADE CAPTURADA (Kg)
São Vicente;Barbara;9/10/2018;9/11/2018;9;11;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4728
São Vicente;Vinte-7;9/11/2018;9/12/2018;9;12;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;706
São Vicente;Baía Porto Novo;9/12/2018;9/13/2018;9;13;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2532
São Vicente;Cristalina A;9/12/2018;9/13/2018;9;13;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1028
São Vicente;São João Baptista;9/12/2018;9/13/2018;9;13;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;3275
São Vicente;Belfish II;9/14/2018;9/15/2018;9;15;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;3162
São Vicente;Djeta;9/15/2018;9/16/2018;9;16;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2656
São Vicente;Cristalina A;9/15/2018;9/16/2018;9;16;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7146
São Vicente;Cristalina A;9/15/2018;9/16/2018;9;16;2018;CPCI;CPCI;;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;12022
São Vicente;Cristalina A;9/15/2018;9/16/2018;9;16;2018;CPCI;CPCI;;;Diversos;Diversos;;119
São Vicente;Cristalina A;9/15/2018;9/16/2018;9;16;2018;CPCI;CPCI;;;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;3722
São Vicente;Barbara;9/17/2018;9/18/2018;9;18;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1743
São Vicente;Ponta Cacimba;9/18/2018;9/19/2018;9;19;2018;CPCI;CPCI;;;Tunídeos;Gaiado;Katsuwonus pelamis;7737
São Vicente;Cristalina A;9/18/2018;9/19/2018;9;19;2018;CPCI;CPCI;;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;5517
São Vicente;Cristalina A;9/18/2018;9/19/2018;9;19;2018;CPCI;CPCI;;;Diversos;Diversos;;240
São Vicente;Cristalina A;9/18/2018;9/19/2018;9;19;2018;CPCI;CPCI;;;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;476
São Vicente;Maranata;9/18/2018;9/19/2018;9;19;2018;CPCI;CPCI;;;Diversos;Diversos;;1836
São Vicente;Maranata;9/18/2018;9/19/2018;9;19;2018;CPCI;CPCI;;;Tunídeos;Serra ou Djeu;Acanthocybium solandri;1441
São Vicente;Cristalina A;9/20/2018;9/21/2018;9;21;2018;CPCI;CPCI;;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;8888
São Vicente;Frescura Baía;7/17/2018;7/18/2018;7;18;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6037
São Vicente;Barbara;7/17/2018;7/18/2018;7;18;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4457
São Vicente;Belfish II;7/17/2018;7/18/2018;7;18;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7614
São Vicente;Djesone;7/17/2018;7/18/2018;7;18;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7002
São Vicente;Baía Porto Novo;7/17/2018;7/18/2018;7;18;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;17005
São Vicente;São José;7/17/2018;7/18/2018;7;18;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7143
São Vicente;Kelly;7/17/2018;7/18/2018;7;18;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2950
São Vicente;Atlantida II;7/18/2018;7/19/2018;7;19;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2690
São Vicente;Ponta Cacimba;7/18/2018;7/19/2018;7;19;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;13074
São Vicente;Sal Rei;7/18/2018;7/19/2018;7;19;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7836
São Vicente;Frescura Baía;7/18/2018;7/19/2018;7;19;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8404
São Vicente;Maranata;7/18/2018;7/19/2018;7;19;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7771
São Vicente;Djeta;7/18/2018;7/19/2018;7;19;2018;CPCI;CPCI;;;Tunídeos;Gaiado;Katsuwonus pelamis;2489
São Vicente;Vinte-7;7/19/2018;7/20/2018;7;20;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8161
São Vicente;Barbara;7/19/2018;7/20/2018;7;20;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10463
São Vicente;São João Baptista;7/20/2018;7/21/2018;7;21;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7920
São Vicente;Gamboa;7/20/2018;7/21/2018;7;21;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;9256
São Vicente;Djesone;7/20/2018;7/21/2018;7;21;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8756
São Vicente;Luta de Pescadores;7/24/2018;7/25/2018;7;25;2018;CPCI;CPCI;;;Tunídeos;Gaiado;Katsuwonus pelamis;12256
São Vicente;Ponta Cacimba;7/24/2018;7/25/2018;7;25;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10607
São Vicente;Ponta Cacimba;7/24/2018;7/25/2018;7;25;2018;CPCI;CPCI;;;Tunídeos;Gaiado;Katsuwonus pelamis;2209
São Vicente;Belfish II;7/24/2018;7/25/2018;7;25;2018;CPCI;CPCI;Tarrafal de Monte Trigo;;Tunídeos;Gaiado;Katsuwonus pelamis;6011
São Vicente;Kelly;7/24/2018;7/25/2018;7;25;2018;CPCI;CPCI;;;Tunídeos;Gaiado;Katsuwonus pelamis;2656
São Vicente;Deivika;7/24/2018;7/25/2018;7;25;2018;CPCI;CPCI;;;Tunídeos;Gaiado;Katsuwonus pelamis;4091
São Vicente;Sal Rei;7/24/2018;7/25/2018;7;25;2018;CPCI;CPCI;;;Tunídeos;Gaiado;Katsuwonus pelamis;9000
São Vicente;Tantum;7/25/2018;7/26/2018;7;26;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6011
São Vicente;Ponta Peça;7/25/2018;7/26/2018;7;26;2018;CPCI;CPCI;;;Tunídeos;Gaiado;Katsuwonus pelamis;9871
São Vicente;Kelly;7/25/2018;7/26/2018;7;26;2018;CPCI;CPCI;;;Tunídeos;Gaiado;Katsuwonus pelamis;3706
São Vicente;Atlantida II;7/25/2018;7/26/2018;7;26;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;1600
São Vicente;Laginha;7/25/2018;7/26/2018;7;26;2018;CPCI;CPCI;;;Tunídeos;Gaiado;Katsuwonus pelamis;5765
São Vicente;Gamboa;7/25/2018;7/26/2018;7;26;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4042
São Vicente;Frescura Baía;7/25/2018;7/26/2018;7;26;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;3700
São Vicente;Frescura Baía;7/25/2018;7/26/2018;7;26;2018;CPCI;CPCI;;;Tunídeos;Gaiado;Katsuwonus pelamis;607
São Vicente;Djeta;7/26/2018;7/27/2018;7;27;2018;CPCI;CPCI;;;Tunídeos;Gaiado;Katsuwonus pelamis;490
São Vicente;Djeta;7/26/2018;7/27/2018;7;27;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;5704
São Vicente;Djesone;7/26/2018;7/27/2018;7;27;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8175
São Vicente;Ponta Cacimba;7/27/2018;7/28/2018;7;28;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8764
São Vicente;Baía Porto Novo;7/27/2018;7/28/2018;7;28;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;23645
São Vicente;Barbara;7/27/2018;7/28/2018;7;28;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10456
São Vicente;Vinte-7;7/27/2018;7/28/2018;7;28;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10092
São Vicente;Luta de Pescadores;7/27/2018;7/28/2018;7;28;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;5117
São Vicente;Luta de Pescadores;7/28/2018;7/29/2018;7;29;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;19525
São Vicente;Luta de Pescadores;7/28/2018;7/29/2018;7;29;2018;CPCI;CPCI;;;Tunídeos;Gaiado;Katsuwonus pelamis;3258
São Vicente;Gamboa;7/28/2018;7/29/2018;7;29;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;9923
São Vicente;Cristalina A;7/28/2018;7/29/2018;7;29;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;20742
São Vicente;Belfish II;7/28/2018;7/29/2018;7;29;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;5422
São Vicente;Ponta Cacimba;7/29/2018;7/30/2018;7;30;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;3366
São Vicente;São João Baptista;7/29/2018;7/30/2018;7;30;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4000
São Vicente;São João Baptista;7/30/2018;7/31/2018;7;31;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4000
Santo Antão;Djesone;1/15/2018;1/16/2018;1;16;2018;Porto Novo;Porto Novo;Póss de pau;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;3300
Santo Antão;São João Baptista;1/27/2018;1/28/2018;1;28;2018;Porto Novo;Porto Novo;Póss de pau;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;1450
Santo Antão;São João Baptista;2/7/2018;2/8/2018;2;8;2018;Porto Novo;Porto Novo;Baía do Porto Novo;Rede de cerco;Pequenos pelágicos;Cavala branca;Decapterus punctatus;800
Santo Antão;Barbara;2/11/2018;2/12/2018;2;12;2018;Porto Novo;Porto Novo;Póss de pau;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;6000
Santo Antão;Djesone;3/16/2018;3/17/2018;3;17;2018;Porto Novo;Porto Novo;Baía do Porto Novo;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;500
Santo Antão;Barbara;3/19/2018;3/20/2018;3;20;2018;Porto Novo;Porto Novo;Baía do Porto Novo;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;600
Santo Antão;Maranata;4/7/2018;4/8/2018;4;8;2018;Porto Novo;Porto Novo;Baía do Porto Novo;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;1000
Santo Antão;Barbara;4/15/2018;4/16/2018;4;16;2018;Porto Novo;Porto Novo;Ilheu raso;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;3000
Santo Antão;Djesone;4/19/2018;4/20/2018;4;20;2018;Porto Novo;Porto Novo;Ilheu raso;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;420
Santo Antão;Djesone;4/23/2018;4/24/2018;4;24;2018;Porto Novo;Porto Novo;Flamengo;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;2900
Santo Antão;Sona peixe;5/11/2018;5/12/2018;5;12;2018;Porto Novo;Porto Novo;Baía do Porto Novo;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;300
Santo Antão;São João Baptista;5/15/2018;5/16/2018;5;16;2018;Porto Novo;Porto Novo;São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;5300
Santo Antão;Djesone;5/19/2018;5/20/2018;5;20;2018;Porto Novo;Porto Novo;Ilheu raso;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;5000
Santo Antão;Barbara;5/19/2018;5/20/2018;5;20;2018;Porto Novo;Porto Novo;Baía do Porto Novo;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;500
Santo Antão;Barbara;5/19/2018;5/20/2018;5;20;2018;Porto Novo;Porto Novo;Baía do Porto Novo;Rede de cerco;Demersais;Esmoregal ou Serze;Seriola sp;60
Santo Antão;São João Baptista;6/11/2018;6/12/2018;6;12;2018;Porto Novo;Porto Novo;Ilheu raso;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;180
Santo Antão;São João Baptista;6/11/2018;6/12/2018;6;12;2018;Porto Novo;Porto Novo;Ilheu raso;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;1080
Sal;Chefarote;1/16/2018;1/16/2018;1;16;2018;Palmeira;Palmeira;Madama;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;100
Sal;Chefarote;1/16/2018;1/16/2018;1;16;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;200
Sal;Chefarote;1/16/2018;1/16/2018;1;16;2018;Palmeira;Palmeira;Madama;Rede de cerco;Pequenos pelágicos;Arenque;Sardinella maderensis;50
Sal;Mestre Pimentel;1/16/2018;1/16/2018;1;16;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1800
Sal;Chefarote;1/19/2018;1/19/2018;1;19;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;600
Sal;Mestre Pimentel;1/20/2018;1/20/2018;1;20;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;800
Sal;Luta de Pescadores;1/21/2018;1/22/2018;1;22;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;5000
Sal;Mestre Pimentel;1/24/2018;1/24/2018;1;24;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;3000
Sal;Chefarote;1/24/2018;1/24/2018;1;24;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2000
Sal;Luta de Pescadores;1/25/2018;1/26/2018;1;26;2018;Santa Maria;Palmeira;Santa Maria;Rede de cerco;Pequenos pelágicos;Cavala branca;Decapterus punctatus;2000
Sal;Chefarote;1/29/2018;1/29/2018;1;29;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2000
Sal;Mestre Pimentel;2/7/2018;2/7/2018;2;7;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2000
Sal;Chefarote;2/8/2018;2/8/2018;2;8;2018;Palmeira;Palmeira;Ilheu raso;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1400
Sal;Mestre Pimentel;2/11/2018;2/11/2018;2;11;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;600
Sal;Chefarote;2/12/2018;2/12/2018;2;12;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1100
Sal;Luta de Pescadores;2/15/2018;2/16/2018;2;16;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;8000
Sal;Luta de Pescadores;2/15/2018;2/16/2018;2;16;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;400
Sal;Mestre Pimentel;2/16/2018;2/16/2018;2;16;2018;Palmeira;Palmeira;Madama;Rede de cerco;Pequenos pelágicos;Cavala branca;Decapterus punctatus;800
Sal;Luta de Pescadores;2/19/2018;2/20/2018;2;20;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;2500
Sal;Luta de Pescadores;2/19/2018;2/20/2018;2;20;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Demersais;Esmoregal ou Serze;Seriola rivoliana;3000
Sal;Luta de Pescadores;2/21/2018;2/22/2018;2;22;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;7000
Sal;Luta de Pescadores;2/21/2018;2/22/2018;2;22;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;400
Sal;Luta de Pescadores;3/4/2018;3/5/2018;3;5;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;250
Sal;Luta de Pescadores;3/4/2018;3/5/2018;3;5;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Pequenos pelágicos;Cavala branca;Decapterus punctatus;2500
Sal;Luta de Pescadores;3/4/2018;3/5/2018;3;5;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;250
Sal;Mestre Pimentel;3/8/2018;3/8/2018;3;8;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;250
Sal;Luta de Pescadores;3/8/2018;3/9/2018;3;9;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;9000
Sal;Chefarote;3/10/2018;3/10/2018;3;10;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;900
Sal;Chefarote;3/13/2018;3/13/2018;3;13;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;400
Sal;Mestre Pimentel;3/19/2018;3/19/2018;3;19;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;550
Sal;Luta de Pescadores;3/21/2018;3/24/2018;3;24;2018;Palmeira;Cais de pesca da Praia;Sal;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;17000
Sal;Luta de Pescadores;3/26/2018;3/27/2018;3;27;2018;Praia;Sal;Santa Maria;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;1500
Sal;Luta de Pescadores;3/29/2018;3/30/2018;3;30;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;500
São Vicente;Rita Maria;11/21/2018;11/23/2018;11;23;2018;CPCI;CPCI/ Mercado de peixe;Tarrafal de Monte Trigo;Linha e vara;Demersais;Salmão;Elagatis bipinnulata;124
São Vicente;São João Baptista;11/14/2018;11/15/2018;11;15;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;3316
São Vicente;Maranata;11/15/2018;11/16/2018;11;16;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;2160
São Vicente;Cristalina A;11/16/2018;11/17/2018;11;17;2018;CPCI;CPCI;;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;4096
São Vicente;Maranata;11/21/2018;11/22/2018;11;22;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Diversos;;689
São Vicente;B/p art Principe de Gala;11/26/2018;11/27/2018;11;27;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Albacora;Thunnus albacares;253
São Vicente;Cristalina A;11/27/2018;11/28/2018;11;28;2018;CPCI;CPCI;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1343
São Vicente;Cristalina A;11/27/2018;11/28/2018;11;28;2018;CPCI;CPCI;;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;400
Sal;Chefarote;4/4/2018;4/4/2018;4;4;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;200
Sal;Luta de Pescadores;4/5/2018;4/6/2018;4;6;2018;Palmeira;Cais de pesca da Praia;Santa Maria;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;15000
Sal;Chefarote;4/6/2018;4/7/2018;4;7;2018;Palmeira;Palmeira;Madama;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;2000
Sal;Mestre Pimentel;4/7/2018;4/7/2018;4;7;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;400
Sal;Luta de Pescadores;4/8/2018;4/9/2018;4;9;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;1200
Sal;Chefarote;4/14/2018;4/15/2018;4;15;2018;Palmeira;Palmeira;Madama;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;280
Sal;Luta de Pescadores;4/15/2018;4/17/2018;4;17;2018;Palmeira;Palmeira;Santa Maria;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;1200
Santiago;Luta de Pescadores;4/19/2018;4/22/2018;4;22;2018;Palmeira;Cais de pesca da Praia;São Nicolau;Rede de cerco;Demersais;Fatcho de fundo;Mulloidichthys martinicus;2500
Sal;Chefarote;4/24/2018;4/24/2018;4;24;2018;Palmeira;Palmeira;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;200
Santiago;Luta de Pescadores;4/24/2018;4/27/2018;4;27;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Rede de cerco;Demersais;Goraz;Lutjanus fulgens;80
Santiago;Luta de Pescadores;4/28/2018;4/30/2018;4;30;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Rede de cerco;Demersais;Fatcho de fundo;Mulloidichthys martinicus;200
Sal;Chefarote;4/28/2018;4/28/2018;4;28;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;350
Sal;Chefarote;4/28/2018;4/28/2018;4;28;2018;Palmeira;Palmeira;Madama;Rede de cerco;Pequenos pelágicos;Dobrada;Spicara melanurus;200
São Vicente;Cristalina A;7/31/2018;8/1/2018;8;1;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;21993
São Vicente;Djesone;7/31/2018;8/1/2018;8;1;2018;CPCI;CPCI;Baía do Porto Novo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;5188
São Vicente;Laginha;7/31/2018;8/1/2018;8;1;2018;CPCI;CPCI;Palha carga;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4525
São Vicente;Ponta Peça;7/30/2018;8/1/2018;8;1;2018;CPCI;CPCI;Ilheu raso;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;3728
São Vicente;Sal Rei;7/30/2018;8/1/2018;8;1;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6171
São Vicente;Barbara;8/1/2018;8/2/2018;8;2;2018;CPCI;CPCI;Farol de boi;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8146
São Vicente;Maranata;8/1/2018;8/2/2018;8;2;2018;CPCI;CPCI;Ilheu raso;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;9988
São Vicente;São João Baptista;7/31/2018;8/2/2018;8;2;2018;CPCI;CPCI;Ilheu branco;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;15823
São Vicente;Baía Porto Novo;8/1/2018;8/2/2018;8;2;2018;CPCI;CPCI;Ilheu raso e branco;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;28239
São Vicente;Ponta Cacimba;8/1/2018;8/3/2018;8;3;2018;CPCI;CPCI;Saragarça;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;23468
São Vicente;Gamboa;8/2/2018;8/3/2018;8;3;2018;CPCI;CPCI;Baía das Gatas;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8401
São Vicente;Laginha;8/2/2018;8/3/2018;8;3;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10110
São Vicente;Djesone;8/2/2018;8/3/2018;8;3;2018;CPCI;CPCI;Praia Formosa;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8481
São Vicente;Belfish II;8/1/2018;8/3/2018;8;3;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2248
São Vicente;Barbara;8/2/2018;8/3/2018;8;3;2018;CPCI;CPCI;Ilheu raso;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7980
São Vicente;Ponta Peça;8/2/2018;8/4/2018;8;4;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;19006
São Vicente;Cristalina A;8/2/2018;8/4/2018;8;4;2018;CPCI;CPCI;Ribeirinha de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;12535
São Vicente;Maranata;8/2/2018;8/4/2018;8;4;2018;CPCI;CPCI;Flamengo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6903
São Vicente;São João Baptista;8/3/2018;8/5/2018;8;5;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;14301
São Vicente;Barbara;8/4/2018;8/5/2018;8;5;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;9088
