"Amostragem","Ano","Mes","Grupo","Familia","Genero","Nome_cientifico","Especie","Engenho","Nome_engenho","Quantidade","Preco","Valor","Data_amostragem","Tipo_pesca","Regiao","Ilha","Nome_ilha","Concelho","Nome_concelho","Localidade","Nome_localidade","Tipo_embarcacao","Embarcacao","Nome_embarcacao","Porto_armamento","Nome_porto_armamento","Porto_desembarque","Nome_porto_desembarque","Numero_pescadores","Data_partida","Hora_partida","Data_chegada","Num_dias","Hora_chegada","Num_horas","Banco_pesca","Nome_banco_pesca","Profundidade_pesca_engenho1","fonte","nivel","engenhos_agregados","usar_na_serie"
"52196","2022","4","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","13","REDE DE CERCO","100","0","0","4/30/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","36","LU DI BALANTA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","22","4/28/2022","05:00:00","4/30/2022","2","09:56:00","52","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52194","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","2500","0","0","4/29/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3607","TRAFALL","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/27/2022","18:00:00","4/29/2022","2","09:43:00","39","1718","MAIO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52193","2022","4","DEMERSAIS","CARANGIDAE","CENTROPHORUS","ELAGATIS BIPINNULATA","SALMAO RRU","13","REDE DE CERCO","1200","0","0","4/29/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3599","GALILEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/28/2022","05:00:00","4/29/2022","1","09:40:00","28","1718","MAIO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52193","2022","4","DEMERSAIS","CARANGIDAE","SERIOLA","SERIOLA RIVOLIANA","ESMOREGAL PRETO","13","REDE DE CERCO","800","0","0","4/29/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3599","GALILEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/28/2022","05:00:00","4/29/2022","1","09:40:00","28","1718","MAIO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52192","2022","4","DEMERSAIS","LUTJANIDAE","LUTJANUS","Lutjanus sp.","GORAZ","13","REDE DE CERCO","100","0","0","4/29/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","56","CALHAU","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/27/2022","18:00:00","4/29/2022","2","09:37:00","39","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52192","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS PUNCTATUS","CAVALA BRANCA","13","REDE DE CERCO","1000","0","0","4/29/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","56","CALHAU","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/27/2022","18:00:00","4/29/2022","2","09:37:00","39","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52192","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","CARANX","CARANX CRYSOS","BONITO","13","REDE DE CERCO","400","0","0","4/29/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","56","CALHAU","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/27/2022","18:00:00","4/29/2022","2","09:37:00","39","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52422","2022","4","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","100","350","35000","4/28/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","61","JUDEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","7","4/27/2022","01:00:00","4/27/2022","1","14:00:00","13","1708","SUL DE MAIO","225","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52421","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS PUNCTATUS","CAVALA BRANCA","13","REDE DE CERCO","150","200","30000","4/28/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","2898","MESTRE MANUEL","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","8","4/28/2022","05:00:00","4/28/2022","1","08:30:00","3","1688","BAIA","15","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52191","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","2500","0","0","4/28/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3599","GALILEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/27/2022","05:00:00","4/28/2022","1","10:39:00","29","1718","MAIO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52190","2022","4","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","300","350","105000","4/28/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","75","DEUS ME DEU","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","9","4/27/2022","18:00:00","4/28/2022","1","09:35:00","15","1708","SUL DE MAIO","185","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52190","2022","4","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","3","LINHA A MAO","100","200","20000","4/28/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","75","DEUS ME DEU","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","9","4/27/2022","18:00:00","4/28/2022","1","09:35:00","15","1708","SUL DE MAIO","185","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52420","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","CARANX","CARANX CRYSOS","BONITO","13","REDE DE CERCO","10","200","2000","4/27/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","2898","MESTRE MANUEL","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","8","4/27/2022","05:00:00","4/27/2022","1","09:00:00","4","1688","BAIA","9","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52420","2022","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","140","100","14000","4/27/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","2898","MESTRE MANUEL","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","8","4/27/2022","05:00:00","4/27/2022","1","09:00:00","4","1688","BAIA","9","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52189","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","600","180","108000","4/27/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3606","MARIO JORGE","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","12","4/22/2022","12:00:00","4/27/2022","5","06:00:00","114","1718","MAIO","35","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52188","2022","4","DEMERSAIS","CARANGIDAE","SERIOLA","SERIOLA SP","ESMOREGAL OU SERZE","13","REDE DE CERCO","200","400","80000","4/26/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","33","MAYRA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/21/2022","22:00:00","4/26/2022","5","05:00:00","103","1740","BOA VISTA","40","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52188","2022","4","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","13","REDE DE CERCO","200","200","40000","4/26/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","33","MAYRA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/21/2022","22:00:00","4/26/2022","5","05:00:00","103","1740","BOA VISTA","40","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52188","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS PUNCTATUS","CAVALA BRANCA","13","REDE DE CERCO","3000","120","360000","4/26/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","33","MAYRA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/21/2022","22:00:00","4/26/2022","5","05:00:00","103","1740","BOA VISTA","40","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52185","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS PUNCTATUS","CAVALA BRANCA","13","REDE DE CERCO","1500","100","150000","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","38","VINTI7","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","14","4/20/2022","12:00:00","4/24/2022","4","11:00:00","95","1740","BOA VISTA","82.3","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52185","2022","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","1500","0","0","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","38","VINTI7","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","14","4/20/2022","12:00:00","4/24/2022","4","11:00:00","95","1740","BOA VISTA","82.3","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52184","2022","4","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","720","600","432000","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3671","SUMAR","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","7","4/18/2022","11:00:00","4/24/2022","6","20:30:00","153","1740","BOA VISTA","65","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52181","2022","4","DEMERSAIS","POLYNEMIDAE","GALEOIDES","GALEOIDES DECADACTYLUS","BARBO","13","REDE DE CERCO","3000","200","600000","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","36","LU DI BALANTA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","22","4/21/2022","19:00:00","4/24/2022","3","22:00:00","75","1740","BOA VISTA","34.75","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52181","2022","4","DEMERSAIS","CARANGIDAE","CENTROPHORUS","ELAGATIS BIPINNULATA","SALMAO RRU","13","REDE DE CERCO","500","0","0","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","36","LU DI BALANTA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","22","4/21/2022","19:00:00","4/24/2022","3","22:00:00","75","1740","BOA VISTA","34.75","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52181","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","1000","120","120000","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","36","LU DI BALANTA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","22","4/21/2022","19:00:00","4/24/2022","3","22:00:00","75","1740","BOA VISTA","34.75","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52181","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS PUNCTATUS","CAVALA BRANCA","13","REDE DE CERCO","1500","100","150000","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","36","LU DI BALANTA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","22","4/21/2022","19:00:00","4/24/2022","3","22:00:00","75","1740","BOA VISTA","34.75","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52181","2022","4","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","13","REDE DE CERCO","1000","0","0","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","36","LU DI BALANTA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","22","4/21/2022","19:00:00","4/24/2022","3","22:00:00","75","1740","BOA VISTA","34.75","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52180","2022","4","DEMERSAIS","CARANGIDAE","CENTROPHORUS","ELAGATIS BIPINNULATA","SALMAO RRU","13","REDE DE CERCO","1500","350","525000","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","2881","CARLOS MARIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","18","4/23/2022","11:00:00","4/25/2022","2","12:00:00","49","1720","JOAO VALENTE","58.52","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52180","2022","4","TUNIDEOS","SCOMBRIDAE","EUTHYNNUS","EUTHYNNUS ALLETERATUS","MERMA, PANQUIL OU TXAFAROTE","13","REDE DE CERCO","200","250","50000","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","2881","CARLOS MARIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","18","4/23/2022","11:00:00","4/25/2022","2","12:00:00","49","1720","JOAO VALENTE","58.52","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52180","2022","4","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","13","REDE DE CERCO","1800","200","360000","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","2881","CARLOS MARIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","18","4/23/2022","11:00:00","4/25/2022","2","12:00:00","49","1720","JOAO VALENTE","58.52","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52180","2022","4","DEMERSAIS","POLYNEMIDAE","GALEOIDES","GALEOIDES DECADACTYLUS","BARBO","13","REDE DE CERCO","3000","0","0","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","2881","CARLOS MARIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","18","4/23/2022","11:00:00","4/25/2022","2","12:00:00","49","1720","JOAO VALENTE","58.52","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52418","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","2500","120","300000","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3599","GALILEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/24/2022","16:00:00","4/25/2022","1","05:00:00","13","1718","MAIO","50","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52178","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","TRACHINOTUS","TRACHINOTUS OVATUS","PELOMBETA","13","REDE DE CERCO","500","0","0","4/18/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3601","TANIXA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/15/2022","19:00:00","4/18/2022","3","10:04:00","63","1847","SAL","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52178","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS TABL","CAVALA DE RABO VERMELHA","13","REDE DE CERCO","5000","0","0","4/18/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3601","TANIXA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/15/2022","19:00:00","4/18/2022","3","10:04:00","63","1847","SAL","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52178","2022","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","1000","0","0","4/18/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3601","TANIXA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/15/2022","19:00:00","4/18/2022","3","10:04:00","63","1847","SAL","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52178","2022","4","PEQUENOS PELAGICOS","CLUPEIDAE","SARDINELLA","SARDINELLA MADERENSIS","ARENQUE OU SARDINHA","13","REDE DE CERCO","500","0","0","4/18/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3601","TANIXA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/15/2022","19:00:00","4/18/2022","3","10:04:00","63","1847","SAL","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52414","2022","4","DEMERSAIS","SPARIDAE","DIPLODUS","DIPLODUS PRAYENSIS","SARGO SALEMA","13","REDE DE CERCO","100","160","16000","4/18/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","2869","EDILSON MATEUS","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","14","4/15/2022","20:00:00","4/18/2022","3","02:00:00","54","1740","BOA VISTA","27.43","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52414","2022","4","DEMERSAIS","SPARIDAE","DIPLODUS","DIPLODUS SARGUS LINEATUS","SARGO BRANCO","13","REDE DE CERCO","900","160","144000","4/18/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","2869","EDILSON MATEUS","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","14","4/15/2022","20:00:00","4/18/2022","3","02:00:00","54","1740","BOA VISTA","27.43","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52414","2022","4","DEMERSAIS","PRIACANTHIDAE","HETEROPRIACHANTHUS","HETEROPRIACHANTHUS CRUENTATUS","FACOLA","13","REDE DE CERCO","2000","200","400000","4/18/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","2869","EDILSON MATEUS","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","14","4/15/2022","20:00:00","4/18/2022","3","02:00:00","54","1740","BOA VISTA","27.43","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52415","2022","4","DEMERSAIS","POMACENTRIDAE","CHROMIS","Chromis lubbocki","CASTANHETA","13","REDE DE CERCO","2000","160","320000","4/18/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3291","MARLINDA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/15/2022","01:00:00","4/17/2022","2","02:00:00","49","1718","MAIO","14","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52415","2022","4","DEMERSAIS","SCARIDAE","SPARISOMA","SPARISOMA SP","BIDIAO, BIDION OU BADIAO","13","REDE DE CERCO","500","200","100000","4/18/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3291","MARLINDA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/15/2022","01:00:00","4/17/2022","2","02:00:00","49","1718","MAIO","14","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52415","2022","4","DEMERSAIS","MULLIDAE","MULLOIDICHTHYS","MULLOIDICHTHYS MARTINICUS","FOTCHE OU FATCHO DE FUNDO","13","REDE DE CERCO","500","200","100000","4/18/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3291","MARLINDA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/15/2022","01:00:00","4/17/2022","2","02:00:00","49","1718","MAIO","14","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52415","2022","4","PEQUENOS PELAGICOS","SPARIDAE","SPICARA","SPICARA MELANURUS","DOBRADA","13","REDE DE CERCO","2000","100","200000","4/18/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3291","MARLINDA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/15/2022","01:00:00","4/17/2022","2","02:00:00","49","1718","MAIO","14","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52419","2022","4","PEQUENOS PELAGICOS","CLUPEIDAE","SARDINELLA","SARDINELLA MADERENSIS","ARENQUE OU SARDINHA","13","REDE DE CERCO","1000","80","80000","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3601","TANIXA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/18/2022","22:00:00","4/24/2022","6","15:00:00","137","1847","SAL","47.55","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52419","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","TRACHINOTUS","TRACHINOTUS OVATUS","PELOMBETA","13","REDE DE CERCO","2000","120","240000","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3601","TANIXA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/18/2022","22:00:00","4/24/2022","6","15:00:00","137","1847","SAL","47.55","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52419","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS TABL","CAVALA DE RABO VERMELHA","13","REDE DE CERCO","4000","250","1000000","4/25/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3601","TANIXA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/18/2022","22:00:00","4/24/2022","6","15:00:00","137","1847","SAL","47.55","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52175","2022","4","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","170","0","0","4/23/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3596","OCEANAID","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","7","4/21/2022","04:00:00","4/23/2022","2","12:33:00","56","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52173","2022","4","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","3","LINHA A MAO","200","0","0","4/23/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","61","JUDEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","7","4/21/2022","05:00:00","4/23/2022","2","09:58:00","52","1708","SUL DE MAIO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52172","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","600","0","0","4/23/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","56","CALHAU","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/21/2022","06:00:00","4/23/2022","2","09:45:00","51","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52417","2022","4","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","3","LINHA A MAO","250","200","50000","4/21/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","75","DEUS ME DEU","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","8","4/21/2022","02:00:00","4/21/2022","1","12:00:00","10","1708","SUL DE MAIO","250","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52417","2022","4","TUNIDEOS","SCOMBRIDAE","EUTHYNNUS","EUTHYNNUS ALLETERATUS","MERMA, PANQUIL OU TXAFAROTE","3","LINHA A MAO","300","250","75000","4/21/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","75","DEUS ME DEU","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","8","4/21/2022","02:00:00","4/21/2022","1","12:00:00","10","1708","SUL DE MAIO","250","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52170","2022","4","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","3","LINHA A MAO","1100","200","220000","4/21/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","61","JUDEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","7","4/20/2022","23:00:00","4/21/2022","1","12:00:00","13","1708","SUL DE MAIO","180","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52170","2022","4","TUNIDEOS","SCOMBRIDAE","EUTHYNNUS","EUTHYNNUS ALLETERATUS","MERMA, PANQUIL OU TXAFAROTE","3","LINHA A MAO","400","250","100000","4/21/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","61","JUDEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","7","4/20/2022","23:00:00","4/21/2022","1","12:00:00","13","1708","SUL DE MAIO","180","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
