DATA,ANO,MES,ZONA,L(cm),W(g),SEXO,EM,W_GON,W_FIG,OBS,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,24,152,M,1,0.05,1.73,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,138,F,1,0.07,1.34,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,138,F,1,0.04,1.62,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,133,M,1,,1.52,Gonoda não pesavel,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,22,125,M,1,0.06,1.56,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,139,F,1,0.08,1.81,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,24,151,M,1,0.02,1.75,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,24,159,M,1,0.03,1.95,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,143,,,,1.47,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,22,131,M,1,0.07,1.57,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,22,125,,,,1.43,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,147,M,1,0.06,1.75,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,141,F,1,0.14,1.6,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,138,,,,1.63,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,129,,,,1.41,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,146,F,1,0.04,1.73,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,135,F,1,,1.27,Gonoda não pesavel,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,142,M,1,0.05,1.8,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,24,149,M,1,0.07,1.52,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,126,M,1,0.03,1.43,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,137,M,1,0.13,1.93,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,148,M,1,0.07,1.93,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,22,117,M,1,0.05,1.34,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,24,156,F,1,0.03,1.94,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,24,160,M,2,0.22,1.94,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,133,F,1,0.05,1.52,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,24,147,F,1,0.07,1.73,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,145,,,,1.7,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,22,125,,,,1.8,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,21,102,,,,1.24,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,138,,,,1.7,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,143,M,1,0.08,1.79,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,146,M,1,0,1.62,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,123,F,1,0.06,2,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,135,M,1,0,1.78,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,24,165,,,,1.86,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,139,M,1,0,1.8,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,24,160,M,1,0.12,1.78,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,148,,,,1.7,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,147,F,1,0.05,1.94,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,152,F,1,0,1.76,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,142,F,1,0.03,1.96,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,146,,,,1.7,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,22,123,F,1,0.06,1.53,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,22,132,,,,1.41,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,22,125,,,,1.53,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,22,132,,,,1.63,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,146,,,,1.55,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,24,150,M,,0.09,1.73,Indeterminado,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,140,M,,0.16,1.93,Indeterminado,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,144,M,,0.05,1.87,Indeterminado,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,22,126,,,,1.6,Indeterminado,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,149,M,,0.07,2.08,Indeterminado,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,138,M,,,1.69,Indeterminado,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,22,130,,,,1.45,Indeterminado,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,135,,,,1.79,Indeterminado,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,24,143,M,,0.08,1.81,Indeterminado,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,22,128,,,,1.58,Indeterminado,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,24,158,F,,0.11,1.79,Indeterminado,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,145,M,,0.04,1.74,Indeterminado,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,142,,,,1.7,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,22,123,,,,1.55,,,,,,,,,,,,,
5/19/2017,2017,5,BAIA PORTO GRANDE,23,141,,,,1.86,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,215,M,2,0.38,2.58,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,192,F,2,0.3,2.56,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,203,M,2,0.19,2.44,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,216,F,2,0.27,2.3,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,206,F,2,0.19,1.91,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,200,F,2,0.25,2.24,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,25,174,M,2,0.75,1.36,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,187,M,2,0.18,2.47,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,212,F,2,0.38,2.48,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,195,F,2,0.34,2.13,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,210,F,2,0.17,1.97,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,205,F,2,0.42,2.34,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,25,188,F,2,0.29,2.46,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,203,F,2,0.31,2.57,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,197,M,2,0.11,2.36,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,27,220,M,2,0.17,2.51,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,27,223,F,2,0.57,2.54,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,219,F,2,0.31,2.29,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,25,189,F,2,0.34,2.65,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,211,F,2,0.24,2.87,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,189,M,2,0.19,2.67,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,25,177,F,2,0.33,2.32,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,212,M,2,0.45,2.55,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,196,F,2,0.23,2.12,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,200,M,2,0.24,2.25,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,194,F,2,0.3,2.23,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,219,F,2,0.4,2.81,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,210,M,2,0.45,2.49,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,200,F,2,0.3,2.23,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,196,M,2,0.32,2.2,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,206,M,2,0.35,2.12,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,215,M,2,0.8,2.56,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,25,181,M,2,0.71,1.98,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,207,M,2,0.25,1.99,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,25,175,F,2,0.26,2.3,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,203,F,2,0.3,2.7,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,203,F,2,0.25,2.52,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,193,M,2,0.28,2.03,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,210,F,2,0.2,2.6,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,200,F,2,0.27,2.54,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,27,221,F,2,0.13,2.13,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,195,F,2,0.26,2.25,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,27,205,F,2,0.16,2.57,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,211,M,2,0.17,2.49,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,207,F,2,0.23,2.17,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,27,211,M,2,0.28,1.87,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,196,M,2,0.13,2.32,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,214,F,2,0.23,2.6,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,27,233,M,2,0.57,2.78,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,27,226,F,2,0.63,2.62,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,188,M,2,0.48,1.89,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,27,227,F,2,0.45,2.34,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,205,M,2,0.38,2.25,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,204,F,2,0.3,2.58,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,25,191,F,2,0.31,1.92,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,192,F,2,0.25,2.29,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,210,F,2,0.47,2.23,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,192,M,2,0.07,2.42,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,25,178,M,2,0.26,0.59,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,208,M,2,0.16,2.78,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,195,M,2,0.18,2.67,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,205,F,2,0.29,2.34,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,217,F,2,0.27,1.94,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,199,F,2,0.23,2.32,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,185,M,2,0.11,2.18,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,183,F,2,0.17,2.02,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,201,F,2,0.17,2.56,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,211,F,2,0.31,0.66,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,205,F,2,0.25,2.4,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,202,F,2,0.57,2.88,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,25,181,M,2,0.1,2.3,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,202,M,2,0.43,2.17,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,194,F,2,0.24,2.2,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,27,214,M,2,0.26,2.74,,,,,,,,,,,,,
6/29/2017,2017,6,POSS PAU,26,213,M,2,0.31,0.57,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,30,311,M,4,12.06,1.12,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,27,264,F,5,25.93,3.48,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,31,314,M,4,9.2,3.01,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,293,M,4,7.49,2.77,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,259,F,3,5.77,2.91,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,274,F,4,10.2,3.91,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,27,231,F,4,12.52,3.3,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,30,290,M,4,4.81,3.21,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,267,F,3,3.89,3.4,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,283,F,5,17.11,3.64,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,31,311,M,4,5.97,3.18,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,27,255,F,5,12.66,3.07,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,30,307,M,4,3.59,2.93,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,287,F,5,28.86,5.36,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,26,228,F,3,7.82,1.74,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,241,M,3,4.88,3.09,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,277,F,4,6.25,3.32,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,261,M,4,2.9,3.07,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,293,F,5,19.7,4.9,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,295,F,5,25.93,4.24,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,251,F,5,16.46,3.46,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,262,F,5,17.41,3.73,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,243,F,5,11.21,3.3,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,30,309,M,4,7.94,2.04,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,274,M,4,7.64,3.29,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,30,296,M,4,5.64,3.05,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,255,M,4,8.05,3.23,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,251,F,5,12.11,3.88,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,27,254,F,5,22.79,2.83,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,268,M,4,6.32,3.09,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,278,F,5,23.51,4.02,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,273,F,5,27.97,4.21,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,327,F,5,33.64,4.5,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,32,356,M,4,8.74,3.65,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,388,F,5,31.16,4.13,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,290,M,4,5.23,3.01,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,253,M,3,4.96,2.85,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,27,242,F,5,15.52,2.59,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,277,M,3,2.26,3.05,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,31,318,M,4,5.22,3.81,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,285,M,4,6.99,3.42,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,274,F,4,9.93,4.03,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,281,M,4,5.3,2.9,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,252,F,3,6.54,3.78,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,244,F,5,9.05,4.15,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,241,F,3,5.4,2.66,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,30,304,M,4,6.69,2.81,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,289,M,4,8.63,2.1,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,26,205,F,2,0.68,1.25,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,236,F,4,10.71,3.19,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,271,M,4,3.76,2.79,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,258,F,5,14.22,3.7,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,279,F,4,6.5,3.79,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,248,M,4,9.55,2.75,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,27,260,F,5,21.73,4.52,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,290,F,5,21.97,3.31,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,307,M,4,7.56,3.44,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,30,294,M,4,6.14,3.41,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,280,M,3,3.56,2.64,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,245,M,3,5.54,2.36,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,281,M,4,8.34,2.86,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,254,F,4,8.57,3.61,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,265,M,3,4.09,3.29,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,288,M,4,6.93,3.03,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,241,F,3,4.81,2.09,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,262,F,4,8.89,3.8,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,244,M,4,7.5,1.99,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,27,253,F,5,25.25,2.94,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,27,248,F,5,19.58,3.38,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,26,202,M,2,1.13,1.84,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,250,F,4,6.93,2.79,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,267,M,4,8.07,3.18,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,363,F,4,11.57,3.59,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,29,283,F,3,7.9,4.5,,,,,,,,,,,,,
9/19/2017,2017,9,ILHEU BRANCO,28,261,F,5,19.16,3.87,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,286,M,4,12.67,3.21,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,30,301,M,4,9.43,3.75,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,30,321,M,3,3.17,4.09,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,233,M,4,5.68,1.95,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,296,F,4,19.86,5.83,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,31,389,F,5,36.47,6.21,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,278,M,3,8.61,2.91,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,318,F,4,12.45,3.86,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,280,M,4,6.02,3.48,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,30,339,F,5,22.9,5.8,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,215,M,3,3.08,2.73,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,310,F,3,6.96,5.66,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,273,F,5,21.7,3.89,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,238,F,5,18.69,4.17,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,274,F,5,20.9,3.57,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,306,M,4,13.95,4.78,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,284,F,4,19.09,4.9,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,31,334,M,4,4.91,5.17,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,301,M,3,15.2,3.27,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,31,330,M,4,5.67,3.68,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,271,M,3,6.21,2.6,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,253,F,5,16.91,3.15,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,300,F,5,30.65,4.5,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,305,F,5,18.69,4.91,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,26,209,M,3,4.28,2.78,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,275,M,3,12.42,2.76,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,260,M,3,6.34,2.5,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,298,M,4,15.21,3.59,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,284,M,3,8.18,2.34,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,30,320,M,3,11.76,3.61,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,294,F,4,11.44,4.76,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,267,F,5,22.3,3.03,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,285,M,3,3.97,4.15,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,232,M,4,5.12,2.64,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,245,M,4,14.55,2.91,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,263,M,4,9.77,3.37,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,268,M,4,8.83,2.39,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,33,422,M,4,12.1,4.45,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,269,F,5,18.37,4.4,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,275,F,4,11.52,5.24,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,35,505,M,4,11.68,6.6,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,228,M,3,4.33,2.96,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,280,M,3,5.88,3.11,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,282,M,4,10.43,2.78,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,30,320,M,4,12.86,2.69,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,297,M,4,10,3.64,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,249,M,3,3.64,3.08,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,304,F,5,30.8,4.78,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,270,F,5,12.33,2.04,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,236,M,4,10.55,2.83,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,282,F,4,16.62,6.22,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,239,F,5,7.93,2.97,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,32,357,M,4,8.81,3.84,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,31,367,M,3,11.85,4.71,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,310,F,5,23.86,5.13,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,255,M,3,7.46,1.46,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,281,F,5,23.19,5.25,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,308,F,5,24,5.29,,,,,,,,,,,,,
