"cenario","ano","variavel","mu","lci","uci"
"J8_BASE_rAlto","2021","F","0.0104692152710456","0.00350112746636555","0.024515467568815"
"J8_BASE_rAlto","2022","F","0.00976317456757204","0.00339071643071852","0.0224495537861878"
"J8_BASE_rAlto","2023","F","0.0136707766308335","0.00482059887056681","0.0314227357835681"
"J8_BASE_rAlto","2024","F","0.0182373351087162","0.00641384607742568","0.0421724740650765"
"J8_BASE_rAlto","2025","F","0.00391949920080625","0.00138576903270788","0.00899348521982032"
"J8_BASE_rAlto","1989","BBmsy","1.6562336742457","1.04004005858117","2.49383070774636"
"J8_BASE_rAlto","1990","BBmsy","1.84709096553408","1.33507590066678","2.17551671288295"
"J8_BASE_rAlto","1991","BBmsy","1.90133875574457","1.51860850796148","2.16031027449808"
"J8_BASE_rAlto","1992","BBmsy","1.93901186386471","1.63740004961109","2.20150217577326"
"J8_BASE_rAlto","1993","BBmsy","1.81010841959939","1.52975273416975","2.07104360871019"
"J8_BASE_rAlto","1994","BBmsy","1.91229487802247","1.63185143149188","2.16006871015378"
"J8_BASE_rAlto","1995","BBmsy","1.86502281387946","1.5893031871139","2.11633392833059"
"J8_BASE_rAlto","1996","BBmsy","1.83582532631503","1.566427311661","2.08903718746385"
"J8_BASE_rAlto","1997","BBmsy","1.81835087499123","1.5448486844081","2.07528165605927"
"J8_BASE_rAlto","1998","BBmsy","1.64899067082881","1.27560320197217","1.96318162362869"
"J8_BASE_rAlto","1999","BBmsy","1.62388891471891","1.2047294177641","1.96451314827669"
"J8_BASE_rAlto","2000","BBmsy","1.6416572782049","1.20688590809672","1.97701550562709"
"J8_BASE_rAlto","2001","BBmsy","1.72950655356636","1.32123464812129","2.03647335323"
"J8_BASE_rAlto","2002","BBmsy","1.79969389874255","1.44369379909827","2.08155988047081"
"J8_BASE_rAlto","2003","BBmsy","1.71359412790905","1.36378557869307","2.01103819340966"
"J8_BASE_rAlto","2004","BBmsy","1.73874723234776","1.3962048968849","2.04621039516887"
"J8_BASE_rAlto","2005","BBmsy","1.80077357829733","1.48128001226782","2.09998520775116"
"J8_BASE_rAlto","2006","BBmsy","1.77044637691628","1.451476734775","2.08058947245247"
"J8_BASE_rAlto","2007","BBmsy","1.69049135537842","1.32290196594908","2.01500696402118"
"J8_BASE_rAlto","2008","BBmsy","1.60368146769852","1.18334187778792","1.96396684702949"
"J8_BASE_rAlto","2009","BBmsy","1.58886846122747","1.12051148958042","1.95485146178091"
"J8_BASE_rAlto","2010","BBmsy","1.65985018524088","1.19378360402564","2.00046985474828"
"J8_BASE_rAlto","2011","BBmsy","1.69216015344519","1.24294308799562","2.02100216874397"
"J8_BASE_rAlto","2012","BBmsy","1.64515682973848","1.19425126468407","1.98288832393403"
"J8_BASE_rAlto","2013","BBmsy","1.54872118408991","1.03028135993534","1.93457042396232"
"J8_BASE_rAlto","2014","BBmsy","1.52104006855504","0.932532784767472","1.92531680785135"
"J8_BASE_rAlto","2015","BBmsy","1.640515372882","1.05255778072124","2.00472906325761"
"J8_BASE_rAlto","2016","BBmsy","1.87180658242714","1.37756334147877","2.16928595136354"
"J8_BASE_rAlto","2017","BBmsy","1.93038009472227","1.57993955782702","2.19954071777521"
"J8_BASE_rAlto","2018","BBmsy","1.89088194797423","1.60406468278386","2.15123953526623"
"J8_BASE_rAlto","2019","BBmsy","1.69113147944173","1.31012288302247","2.01007894369317"
"J8_BASE_rAlto","2020","BBmsy","1.78764843323098","1.45106215594696","2.07540504748768"
"J8_BASE_rAlto","2021","BBmsy","1.86306008767465","1.5539492108229","2.12517069118542"
"J8_BASE_rAlto","2022","BBmsy","1.92121670035662","1.63530271062662","2.16812709050696"
"J8_BASE_rAlto","2023","BBmsy","1.94338287654361","1.68265564103223","2.18609481741859"
"J8_BASE_rAlto","2024","BBmsy","1.94628298072733","1.69350579901179","2.18550033845415"
"J8_BASE_rAlto","2025","BBmsy","1.93858826534122","1.7096991148168","2.1775210030682"
"J8_BASE_rAlto","1989","FFmsy","0.0322852340463367","0.00984421403861304","0.0776243282616432"
"J8_BASE_rAlto","1990","FFmsy","0.0369757620073136","0.0121040286736369","0.0824894816297088"
"J8_BASE_rAlto","1991","FFmsy","0.0414804013718522","0.0137376650048748","0.0899066499997153"
"J8_BASE_rAlto","1992","FFmsy","0.187907093774486","0.0625923675002039","0.400853659610987"
"J8_BASE_rAlto","1993","FFmsy","0.026509538294655","0.00851061316834547","0.0581632947449436"
"J8_BASE_rAlto","1994","FFmsy","0.113179839496273","0.0377983081784111","0.24433120952807"
"J8_BASE_rAlto","1995","FFmsy","0.152068347716293","0.0493297003146314","0.326759056312327"
"J8_BASE_rAlto","1996","FFmsy","0.170925246986639","0.05577725527272","0.368918109485217"
"J8_BASE_rAlto","1997","FFmsy","0.394704544728343","0.128079506623148","0.860420724181367"
"J8_BASE_rAlto","1998","FFmsy","0.372936247961771","0.115612628527938","0.876728304658604"
"J8_BASE_rAlto","1999","FFmsy","0.325552389333215","0.0971293757744633","0.800023535330021"
"J8_BASE_rAlto","2000","FFmsy","0.213569987872815","0.0638088112935243","0.521506118924927"
"J8_BASE_rAlto","2001","FFmsy","0.159008150307619","0.0497934196449655","0.377904748506132"
"J8_BASE_rAlto","2002","FFmsy","0.311253538628394","0.100871231591159","0.701938316641542"
"J8_BASE_rAlto","2003","FFmsy","0.261824783720919","0.0785706734589787","0.585303004644573"
"J8_BASE_rAlto","2004","FFmsy","0.199256387339225","0.0620707355464756","0.452068190027911"
"J8_BASE_rAlto","2005","FFmsy","0.258158940996621","0.0826741961996202","0.572754749538163"
"J8_BASE_rAlto","2006","FFmsy","0.349891640191843","0.113306570525033","0.771536016682884"
"J8_BASE_rAlto","2007","FFmsy","0.437813966249243","0.133814922894204","0.982595528932377"
"J8_BASE_rAlto","2008","FFmsy","0.41183564934586","0.119828184600087","0.993367086860461"
"J8_BASE_rAlto","2009","FFmsy","0.281417527409347","0.0839886707727375","0.71701998747805"
"J8_BASE_rAlto","2010","FFmsy","0.281584816055536","0.0843804369828779","0.687229212823386"
"J8_BASE_rAlto","2011","FFmsy","0.367118739314624","0.110624581006584","0.883095978651984"
"J8_BASE_rAlto","2012","FFmsy","0.495513020502977","0.147570535026274","1.20384032296534"
"J8_BASE_rAlto","2013","FFmsy","0.47434274401809","0.131953932982011","1.22977871688289"
"J8_BASE_rAlto","2014","FFmsy","0.27272075008942","0.0752020103229617","0.776617222184863"
"J8_BASE_rAlto","2015","FFmsy","0.00477351609749073","0.00138248142263816","0.0134966905814639"
"J8_BASE_rAlto","2016","FFmsy","0.032306142911467","0.0105195800260068","0.0807083274415262"
"J8_BASE_rAlto","2017","FFmsy","0.103774118311968","0.0350453885883015","0.241552466689562"
"J8_BASE_rAlto","2018","FFmsy","0.375312855434733","0.124044275113838","0.805125520778"
"J8_BASE_rAlto","2019","FFmsy","0.153513414128954","0.046377611001423","0.35883768920698"
"J8_BASE_rAlto","2020","FFmsy","0.0751135757231356","0.0235160899587207","0.17154124723704"
"J8_BASE_rAlto","2021","FFmsy","0.0269900784372374","0.0086861569162495","0.0593918243165791"
"J8_BASE_rAlto","2022","FFmsy","0.0254990581322928","0.00848626633696193","0.0561045922786954"
"J8_BASE_rAlto","2023","FFmsy","0.0354960054697014","0.0120397976362192","0.0766447643290694"
"J8_BASE_rAlto","2024","FFmsy","0.0472243455862189","0.0161204254932736","0.0997249482693736"
"J8_BASE_rAlto","2025","FFmsy","0.0103096653190896","0.00341776014264067","0.0214211817451614"
"J8_BASE_rAlto","1989","BB0","0.82811683712285","0.520020029290585","1.24691535387318"
"J8_BASE_rAlto","1990","BB0","0.923545482767042","0.66753795033339","1.08775835644148"
"J8_BASE_rAlto","1991","BB0","0.950669377872284","0.759304253980741","1.08015513724904"
"J8_BASE_rAlto","1992","BB0","0.969505931932357","0.818700024805543","1.10075108788663"
"J8_BASE_rAlto","1993","BB0","0.905054209799695","0.764876367084875","1.03552180435509"
"J8_BASE_rAlto","1994","BB0","0.956147439011234","0.81592571574594","1.08003435507689"
"J8_BASE_rAlto","1995","BB0","0.932511406939728","0.794651593556948","1.05816696416529"
"J8_BASE_rAlto","1996","BB0","0.917912663157513","0.7832136558305","1.04451859373192"
"J8_BASE_rAlto","1997","BB0","0.909175437495615","0.772424342204051","1.03764082802963"
"J8_BASE_rAlto","1998","BB0","0.824495335414403","0.637801600986087","0.981590811814345"
"J8_BASE_rAlto","1999","BB0","0.811944457359457","0.60236470888205","0.982256574138347"
"J8_BASE_rAlto","2000","BB0","0.820828639102451","0.603442954048358","0.988507752813543"
"J8_BASE_rAlto","2001","BB0","0.864753276783181","0.660617324060647","1.018236676615"
"J8_BASE_rAlto","2002","BB0","0.899846949371276","0.721846899549137","1.0407799402354"
"J8_BASE_rAlto","2003","BB0","0.856797063954527","0.681892789346536","1.00551909670483"
"J8_BASE_rAlto","2004","BB0","0.86937361617388","0.698102448442448","1.02310519758444"
"J8_BASE_rAlto","2005","BB0","0.900386789148665","0.740640006133908","1.04999260387558"
"J8_BASE_rAlto","2006","BB0","0.885223188458139","0.7257383673875","1.04029473622624"
"J8_BASE_rAlto","2007","BB0","0.845245677689211","0.661450982974542","1.00750348201059"
"J8_BASE_rAlto","2008","BB0","0.801840733849262","0.591670938893962","0.981983423514747"
"J8_BASE_rAlto","2009","BB0","0.794434230613737","0.560255744790209","0.977425730890453"
"J8_BASE_rAlto","2010","BB0","0.829925092620439","0.596891802012819","1.00023492737414"
"J8_BASE_rAlto","2011","BB0","0.846080076722595","0.621471543997812","1.01050108437199"
"J8_BASE_rAlto","2012","BB0","0.822578414869241","0.597125632342036","0.991444161967017"
"J8_BASE_rAlto","2013","BB0","0.774360592044955","0.515140679967672","0.96728521198116"
"J8_BASE_rAlto","2014","BB0","0.760520034277518","0.466266392383736","0.962658403925676"
"J8_BASE_rAlto","2015","BB0","0.820257686440999","0.526278890360622","1.00236453162881"
"J8_BASE_rAlto","2016","BB0","0.935903291213572","0.688781670739383","1.08464297568177"
"J8_BASE_rAlto","2017","BB0","0.965190047361135","0.789969778913511","1.0997703588876"
"J8_BASE_rAlto","2018","BB0","0.945440973987116","0.802032341391932","1.07561976763312"
"J8_BASE_rAlto","2019","BB0","0.845565739720864","0.655061441511236","1.00503947184659"
"J8_BASE_rAlto","2020","BB0","0.89382421661549","0.725531077973478","1.03770252374384"
"J8_BASE_rAlto","2021","BB0","0.931530043837324","0.776974605411452","1.06258534559271"
"J8_BASE_rAlto","2022","BB0","0.960608350178312","0.817651355313311","1.08406354525348"
"J8_BASE_rAlto","2023","BB0","0.971691438271807","0.841327820516113","1.09304740870929"
"J8_BASE_rAlto","2024","BB0","0.973141490363664","0.846752899505894","1.09275016922708"
"J8_BASE_rAlto","2025","BB0","0.96929413267061","0.854849557408399","1.0887605015341"
"J8_BASE_rAlto","1989","procB","-0.00462175407725463","-0.121351360147178","0.105010205079432"
"J8_BASE_rAlto","1990","procB","-0.00367429739424874","-0.121976031692241","0.107687480767549"
"J8_BASE_rAlto","1991","procB","-0.00586623012606213","-0.12240104583671","0.102893395064408"
"J8_BASE_rAlto","1992","procB","0.00361689592777981","-0.111571626807259","0.122605183883189"
"J8_BASE_rAlto","1993","procB","-0.00861571250353088","-0.123738538636776","0.100780683293322"
"J8_BASE_rAlto","1994","procB","-0.00694173646290053","-0.124229006512864","0.100132408460443"
"J8_BASE_rAlto","1995","procB","-0.00708735771940106","-0.125755508518704","0.107562041601672"
"J8_BASE_rAlto","1996","procB","-0.00490207346831584","-0.120042862978763","0.10743341930236"
"J8_BASE_rAlto","1997","procB","-0.00214604969843846","-0.114905952179821","0.108800130962717"
"J8_BASE_rAlto","1998","procB","-0.00402259224872004","-0.119669636250179","0.106672524423474"
"J8_BASE_rAlto","1999","procB","-0.00501730671512546","-0.118770525263784","0.107062013834191"
"J8_BASE_rAlto","2000","procB","-0.00228175464899882","-0.118773345188572","0.106464051135485"
"J8_BASE_rAlto","2001","procB","0.000703606729779205","-0.108022481254207","0.116041753568233"
"J8_BASE_rAlto","2002","procB","0.0037658834065244","-0.111988521297448","0.117548531564229"
"J8_BASE_rAlto","2003","procB","0.00396058848542635","-0.105053421054555","0.119236208782586"
"J8_BASE_rAlto","2004","procB","0.00922791187029914","-0.0990321512221147","0.125252006023002"
"J8_BASE_rAlto","2005","procB","0.0149312131845167","-0.0937570083566342","0.139720793892197"
"J8_BASE_rAlto","2006","procB","0.0124435823460609","-0.0983593602740058","0.132325661643311"
"J8_BASE_rAlto","2007","procB","0.00692402506946421","-0.104124208245947","0.123571291107908"
"J8_BASE_rAlto","2008","procB","0.00416069373519901","-0.109292278645028","0.116887714750917"
"J8_BASE_rAlto","2009","procB","0.000884503489263277","-0.111199794979767","0.116408687445332"
"J8_BASE_rAlto","2010","procB","0.000513554024468732","-0.117564121277107","0.111124405591734"
"J8_BASE_rAlto","2011","procB","0.00352074561196436","-0.107707670689222","0.121758097649795"
"J8_BASE_rAlto","2012","procB","0.0022958087840812","-0.107263521138221","0.11786188893633"
"J8_BASE_rAlto","2013","procB","0.000699878278196397","-0.112634324575141","0.114154109441607"
"J8_BASE_rAlto","2014","procB","-0.00196159806435525","-0.114536917788397","0.109300567811308"
"J8_BASE_rAlto","2015","procB","0.00174741097518183","-0.108693731355632","0.114297028477517"
"J8_BASE_rAlto","2016","procB","0.00645859034399465","-0.103350427757788","0.121352143569176"
"J8_BASE_rAlto","2017","procB","0.00504305710831687","-0.100428208448233","0.120489380203348"
"J8_BASE_rAlto","2018","procB","0.00125932507877069","-0.111917093161385","0.116809280120021"
"J8_BASE_rAlto","2019","procB","0.00358192945027902","-0.106474164110092","0.120494608714427"
"J8_BASE_rAlto","2020","procB","-0.0030579689105259","-0.116015324997655","0.107608841740233"
"J8_BASE_rAlto","2021","procB","-0.00720209331830368","-0.124981513375325","0.104918690746567"
"J8_BASE_rAlto","2022","procB","-0.00700656931470189","-0.123837981822389","0.104670296259551"
"J8_BASE_rAlto","2023","procB","-0.00360483955434754","-0.116602910814136","0.10898583162475"
"J8_BASE_rAlto","2024","procB","-0.00272249095460708","-0.118896295903958","0.108586660241177"
"J8_BASE_rAlto","2025","procB","-0.00293771530846265","-0.112482464581339","0.109948732082235"
"J8_BASE_rAlto","1989","SPt","0","0","0"
"J8_BASE_rAlto","1990","SPt","1530.21266678869","-5111.83836070951","6037.09615101083"
"J8_BASE_rAlto","1991","SPt","800.151909415461","-2406.73644389455","4485.54153616855"
"J8_BASE_rAlto","1992","SPt","600.920459392034","-2249.20066947558","4080.2657302366"
"J8_BASE_rAlto","1993","SPt","172.010976158554","-3042.54019181012","3021.85219851661"
"J8_BASE_rAlto","1994","SPt","912.796859574283","-1961.94339545554","3713.79998809991"
"J8_BASE_rAlto","1995","SPt","352.382946102982","-2540.72374888791","3385.61092384068"
"J8_BASE_rAlto","1996","SPt","635.98743003999","-2243.95297082806","3536.97887460866"
"J8_BASE_rAlto","1997","SPt","836.039955644577","-1957.79176624867","3660.03130908316"
"J8_BASE_rAlto","1998","SPt","865.268218348509","-2010.5224470677","3466.19868327704"
"J8_BASE_rAlto","1999","SPt","1644.87895534279","-956.203705220778","4400.87147838086"
"J8_BASE_rAlto","2000","SPt","1766.71211046166","-861.7785140241","4435.43114542827"
"J8_BASE_rAlto","2001","SPt","1741.42612204912","-797.231196262101","4377.29946907934"
"J8_BASE_rAlto","2002","SPt","1446.8585024083","-1443.54740636065","4205.8572716233"
"J8_BASE_rAlto","2003","SPt","1143.47529078743","-1678.88509720734","3864.85032002287"
"J8_BASE_rAlto","2004","SPt","1598.14218432607","-985.862428104857","4359.23425127715"
"J8_BASE_rAlto","2005","SPt","1569.87327199012","-1098.07518909235","4510.57859438122"
"J8_BASE_rAlto","2006","SPt","1257.15837768622","-1689.59386023072","4012.87248890757"
"J8_BASE_rAlto","2007","SPt","1320.25265439047","-1773.68016893591","3927.25156036119"
"J8_BASE_rAlto","2008","SPt","1621.93082354485","-1143.97064509125","4156.65509824943"
"J8_BASE_rAlto","2009","SPt","1867.51178264353","-784.188560501293","4554.10137759372"
"J8_BASE_rAlto","2010","SPt","1908.89699191088","-624.223618111096","4486.72734880978"
"J8_BASE_rAlto","2011","SPt","1688.08547768104","-1013.82329731129","4395.74977245019"
"J8_BASE_rAlto","2012","SPt","1570.5805316835","-1197.65473312936","4083.51086511775"
"J8_BASE_rAlto","2013","SPt","1710.75648992036","-920.790781081848","4285.02842988127"
"J8_BASE_rAlto","2014","SPt","1999.95510241791","-544.824233997322","4655.85626894795"
"J8_BASE_rAlto","2015","SPt","2122.04423452832","-151.167157336005","4750.72034577784"
"J8_BASE_rAlto","2016","SPt","1835.64130286866","-793.609962185633","4658.03614752769"
"J8_BASE_rAlto","2017","SPt","824.061697520273","-2325.97479067269","3580.16060507169"
"J8_BASE_rAlto","2018","SPt","423.210765467238","-2792.25813124016","3179.88388535504"
"J8_BASE_rAlto","2019","SPt","671.589238036477","-2339.31672615703","3536.95461021337"
"J8_BASE_rAlto","2020","SPt","1534.57021104447","-1191.5718495266","4250.5758357125"
"J8_BASE_rAlto","2021","SPt","1016.11271331489","-2095.24638652083","3560.88702300954"
"J8_BASE_rAlto","2022","SPt","642.788295716702","-2380.90425639739","3364.08521610316"
"J8_BASE_rAlto","2023","SPt","370.2031955307","-2554.47264859471","3290.4861711274"
"J8_BASE_rAlto","2024","SPt","255.499361122518","-2641.00042956715","3285.92206002148"
"J8_BASE_rAlto","2025","SPt","262.149711079668","-2687.1946454671","3203.56281974292"
"J9_soC3_curto","1989","B","13075.445952398","6979.85973686921","23633.3732322312"
"J9_soC3_curto","1990","B","13189.7728795855","7852.26346042443","22852.2348041007"
"J9_soC3_curto","1991","B","13381.1826861508","8401.32255104348","22272.5866239057"
"J9_soC3_curto","1992","B","13553.0098783107","8607.12594388194","22133.5502865928"
"J9_soC3_curto","1993","B","12815.8143683195","7871.71425483218","20976.7575242103"
"J9_soC3_curto","1994","B","13278.3949459689","8409.96717957443","21229.4645035841"
"J9_soC3_curto","1995","B","13077.1708008296","8221.98359727652","20873.4599371226"
"J9_soC3_curto","1996","B","12778.6914352753","7941.02273964648","20317.4887577455"
"J9_soC3_curto","1997","B","12399.4953560015","7632.96741624525","19759.1987329424"
"J9_soC3_curto","1998","B","10920.0737977791","6163.86147389154","18085.7406669275"
"J9_soC3_curto","1999","B","10039.9489092269","5490.49782541551","16802.0814270293"
"J9_soC3_curto","2000","B","9533.50149507357","5216.74615152587","16065.8326960034"
"J9_soC3_curto","2001","B","9632.93845105134","5502.96298385883","15858.9478472192"
"J9_soC3_curto","2002","B","9945.95034875572","5945.91405255565","15862.1053237652"
"J9_soC3_curto","2003","B","9307.63908575235","5540.87679050891","15054.6390729695"
"J9_soC3_curto","2004","B","9072.04655422689","5515.19526788875","14507.099435974"
"J9_soC3_curto","2005","B","9184.2885230703","5763.27918865355","14218.7856850271"
"J9_soC3_curto","2006","B","8878.26871586237","5682.23512783769","13573.3640993724"
"J9_soC3_curto","2007","B","8098.3518984424","5156.13479078568","12474.7200585598"
"J9_soC3_curto","2008","B","7006.46995641086","4317.59973366417","10915.1279318353"
"J9_soC3_curto","2009","B","6210.13407700134","3820.78420372622","9712.05440249485"
"J9_soC3_curto","2010","B","6028.78543662606","3829.98656305043","9209.39715061035"
"J9_soC3_curto","2011","B","5774.54427945406","3770.11355190634","8584.14227924112"
"J9_soC3_curto","2012","B","5039.86805977461","3303.84631393958","7465.69401196995"
"J9_soC3_curto","2013","B","3616.20791930198","2258.49916887814","5616.99891642028"
"J9_soC3_curto","2014","B","2252.76124308461","1277.98836821196","3970.58807955789"
"J9_soC3_curto","2015","B","1593.87657811769","762.7071164168","3249.01418293924"
"J9_soC3_curto","2016","B","2062.67647059519","1160.34640729323","3727.51366538012"
"J9_soC3_curto","2017","B","2487.89702407626","1565.74747162911","4104.49207803891"
"J9_soC3_curto","2018","B","2597.21166703916","1731.25163074429","4075.37857030471"
"J9_soC3_curto","2019","B","1255.32296856568","775.278432043501","2184.43537180997"
"J9_soC3_curto","2020","B","786.194959222053","453.547628788021","1702.25442630723"
"J9_soC3_curto","2021","B","566.887184120579","295.611991264072","1591.72248970339"
"J9_soC3_curto","2022","B","588.17047723922","312.868599420042","1753.3857460156"
"J9_soC3_curto","2023","B","625.522453159226","343.927286929527","1969.22366483441"
"J9_soC3_curto","2024","B","610.013717271974","338.815894980533","2221.17768177851"
"J9_soC3_curto","2025","B","499.317746666844","237.465727022832","2442.37186116298"
"J9_soC3_curto","1989","F","0.0126847582978105","0.0063337487066504","0.0262161398024551"
"J9_soC3_curto","1990","F","0.0156312154349811","0.00796512497042348","0.03009746042357"
"J9_soC3_curto","1991","F","0.0179587944909289","0.00949307586295897","0.0335393495031928"
"J9_soC3_curto","1992","F","0.0820727928255277","0.0441452901490097","0.149318709610745"
"J9_soC3_curto","1993","F","0.0115780402883917","0.00627877845852645","0.0222110704433003"
"J9_soC3_curto","1994","F","0.050370092407341","0.0278244179987634","0.0916793846222442"
"J9_soC3_curto","1995","F","0.0664511032059964","0.0363353047874321","0.122101433247751"
"J9_soC3_curto","1996","F","0.0761130259141339","0.0412717624786174","0.140443847820398"
"J9_soC3_curto","1997","F","0.174948373666846","0.0947718804498099","0.32166246940143"
"J9_soC3_curto","1998","F","0.17176121908113","0.0918819981321603","0.331043377451222"
"J9_soC3_curto","1999","F","0.161150618132963","0.0855591005066741","0.318937216569761"
"J9_soC3_curto","2000","F","0.113102670826594","0.0581676088385841","0.227479555060286"
"J9_soC3_curto","2001","F","0.0883725277730665","0.0464622174608908","0.170950436096917"
"J9_soC3_curto","2002","F","0.17527231028314","0.0969170586029261","0.32700658653521"
"J9_soC3_curto","2003","F","0.150476269956137","0.0827477515625611","0.274924229633052"
"J9_soC3_curto","2004","F","0.119160528896766","0.0663239239359546","0.218513758406558"
"J9_soC3_curto","2005","F","0.159312986320466","0.0895353995548673","0.278893703226576"
"J9_soC3_curto","2006","F","0.21891980251089","0.127022696153115","0.367372823864015"
"J9_soC3_curto","2007","F","0.283918044318319","0.165820555226417","0.473829605379523"
"J9_soC3_curto","2008","F","0.291568015246296","0.168323514119474","0.489436428152062"
"J9_soC3_curto","2009","F","0.222945767892448","0.126821276981525","0.387641433445381"
"J9_soC3_curto","2010","F","0.240086911304379","0.141207144233885","0.406061865345713"
"J9_soC3_curto","2011","F","0.333380063618274","0.203413477513931","0.531585459959116"
"J9_soC3_curto","2012","F","0.502012902508798","0.318196391333031","0.747489247641222"
"J9_soC3_curto","2013","F","0.626439024737711","0.381461385339433","0.942080754576283"
"J9_soC3_curto","2014","F","0.573278864488573","0.306592274186092","0.977227608002618"
"J9_soC3_curto","2015","F","0.0150522860776384","0.00677982654189743","0.0350886634386886"
"J9_soC3_curto","2016","F","0.0910576636854096","0.045064901821172","0.178714881521928"
"J9_soC3_curto","2017","F","0.24369517573531","0.135971518329267","0.41278388538989"
"J9_soC3_curto","2018","F","0.796511541592439","0.552238347278541","1.09078592874208"
"J9_soC3_curto","2019","F","0.678887440680943","0.363925682882158","1.02298073558772"
"J9_soC3_curto","2020","F","0.581266622232425","0.244584977113351","0.989068405062334"
"J9_soC3_curto","2021","F","0.277782662447652","0.0960483829756048","0.560388735901401"
"J9_soC3_curto","2022","F","0.255085048505766","0.0831389920603468","0.51258728944759"
"J9_soC3_curto","2023","F","0.33800833811526","0.105953160642973","0.616335944990755"
"J9_soC3_curto","2024","F","0.486823855469372","0.124662881386392","0.885844478474813"
"J9_soC3_curto","2025","F","0.123933650619433","0.0242454737230609","0.293349772038858"
"J9_soC3_curto","1989","BBmsy","1.77578138371341","1.12341130510459","2.58467608644631"
"J9_soC3_curto","1990","BBmsy","1.82078504858942","1.24919100749858","2.37611026556986"
"J9_soC3_curto","1991","BBmsy","1.84484571006013","1.35272311561302","2.30039294275761"
"J9_soC3_curto","1992","BBmsy","1.85749943805275","1.4313565829119","2.2521794760882"
"J9_soC3_curto","1993","BBmsy","1.73534986614539","1.378772974308","2.11228260314437"
"J9_soC3_curto","1994","BBmsy","1.79916567104524","1.45131683294698","2.14412316915861"
"J9_soC3_curto","1995","BBmsy","1.76695288700412","1.44237964087846","2.10398792485413"
"J9_soC3_curto","1996","BBmsy","1.71699000158954","1.41563010046267","2.04241505916697"
"J9_soC3_curto","1997","BBmsy","1.66679125307122","1.3849775127813","1.9933919114617"
"J9_soC3_curto","1998","BBmsy","1.45844132466693","1.16962147958235","1.79762428557119"
"J9_soC3_curto","1999","BBmsy","1.33944645185704","1.04025307876488","1.6826958231751"
"J9_soC3_curto","2000","BBmsy","1.27106596484521","0.975153331720282","1.61167099936774"
"J9_soC3_curto","2001","BBmsy","1.28685727553572","0.995531043539374","1.62909975904862"
"J9_soC3_curto","2002","BBmsy","1.33351388690427","1.04299718608228","1.65977051097927"
"J9_soC3_curto","2003","BBmsy","1.24859132734623","0.968097518908304","1.56110063455213"
"J9_soC3_curto","2004","BBmsy","1.21686406649911","0.946411186846904","1.53758899060207"
"J9_soC3_curto","2005","BBmsy","1.23210809920983","0.967419824765269","1.54907592236362"
"J9_soC3_curto","2006","BBmsy","1.19213828165019","0.931763596397391","1.50230771333206"
"J9_soC3_curto","2007","BBmsy","1.0894098321022","0.848417640470227","1.37291599863617"
"J9_soC3_curto","2008","BBmsy","0.941974445532489","0.72692571511751","1.20428402699982"
"J9_soC3_curto","2009","BBmsy","0.832576346579836","0.632739283170036","1.07300905300584"
"J9_soC3_curto","2010","BBmsy","0.811581877520364","0.616040404150719","1.05331691201738"
"J9_soC3_curto","2011","BBmsy","0.775828959262589","0.58804106001486","1.02187631422536"
"J9_soC3_curto","2012","BBmsy","0.673662040121466","0.508271725468414","0.905428017388857"
"J9_soC3_curto","2013","BBmsy","0.484667535281","0.356871774878554","0.657242763472167"
"J9_soC3_curto","2014","BBmsy","0.303922124105353","0.218304320493659","0.425285106313898"
"J9_soC3_curto","2015","BBmsy","0.212781544577093","0.140782472599293","0.330069532208055"
"J9_soC3_curto","2016","BBmsy","0.276371204439244","0.200496341092824","0.401581829314551"
"J9_soC3_curto","2017","BBmsy","0.334753912029212","0.24640832267728","0.475998870097501"
"J9_soC3_curto","2018","BBmsy","0.350948954813782","0.254225023748068","0.515867086408815"
"J9_soC3_curto","2019","BBmsy","0.168394332254485","0.126068449967226","0.253675527185948"
"J9_soC3_curto","2020","BBmsy","0.105279453122063","0.0776387573843619","0.184014247449208"
"J9_soC3_curto","2021","BBmsy","0.0752001631285779","0.0545741746116519","0.172923781737637"
"J9_soC3_curto","2022","BBmsy","0.0776471904735885","0.056536680934695","0.205955238143393"
"J9_soC3_curto","2023","BBmsy","0.0827059045503086","0.0595654501549285","0.25023205091234"
"J9_soC3_curto","2024","BBmsy","0.0811631721523693","0.0561947645593189","0.29033645449659"
"J9_soC3_curto","2025","BBmsy","0.0661386049457315","0.0398056467040011","0.318594718634084"
"J9_soC3_curto","1989","FFmsy","0.0739873521943903","0.0402853282450348","0.14075983264508"
"J9_soC3_curto","1990","FFmsy","0.0905735335369215","0.0530469179535178","0.165396048157311"
"J9_soC3_curto","1991","FFmsy","0.104091331345041","0.0625291185631881","0.183307727052074"
"J9_soC3_curto","1992","FFmsy","0.475781302875681","0.284370501390103","0.819359396753109"
"J9_soC3_curto","1993","FFmsy","0.0674041197922701","0.0411744729934465","0.116615800387791"
"J9_soC3_curto","1994","FFmsy","0.293228461609747","0.179373428041111","0.501764805211445"
"J9_soC3_curto","1995","FFmsy","0.389521010654842","0.237377906130555","0.658286447506824"
"J9_soC3_curto","1996","FFmsy","0.443857830760167","0.272750328144242","0.729537018984847"
"J9_soC3_curto","1997","FFmsy","1.02712890843791","0.635600103399394","1.65531058077441"
"J9_soC3_curto","1998","FFmsy","1.01444852920883","0.628834908773919","1.61892864745511"
