"cenario_id","bk_method","r_method","MSY"
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2021.63767714041
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2127.01732217217
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1780.09129089967
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1956.69633417705
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2186.80204455007
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1951.37249617661
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2704.65601265428
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2158.65788816551
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2818.95820265295
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3504.17642462659
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3365.14217270468
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2782.4249603472
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1843.81008465716
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2156.81140696864
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2132.7742803869
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2327.13717011964
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2664.79331450468
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2054.50027855923
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1813.42699373506
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2429.18228371663
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2725.0895349999
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1953.17740194631
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2764.18886944759
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1909.6803876724
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2265.63660310234
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3206.81236298041
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2029.70921649756
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1455.18136520318
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2008.81695927391
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1770.10843183015
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1982.90386962932
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2094.97229996417
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1809.0691196424
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1573.5190958356
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2251.55395114046
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2114.94798079996
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2874.97533904747
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2555.00545414612
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1954.41906828428
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2304.48044653502
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2408.886385131
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2132.83581526273
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2866.62960093798
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1360.3242355817
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1987.99548404105
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1986.27241284265
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2453.8257517906
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1282.94425711679
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1925.92727315283
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2088.45768309503
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2689.68073604001
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2172.0464296545
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1848.68366995954
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2442.89637074282
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1673.96094284333
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2559.60646467452
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2082.36761710331
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2722.13713491533
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2771.16827364379
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1915.60395842303
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1660.35874845386
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2081.45056556175
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1744.71603697877
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2118.21242689674
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2018.03489484071
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2021.40909408579
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1981.95750284012
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2070.12117567994
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2459.511715024
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2250.72971233193
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2213.49250245688
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2076.82393357716
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1963.71389913887
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1676.3234722002
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1932.09203945851
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2892.98666747946
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2100.54485235918
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2384.02715424403
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2012.79379174559
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2353.44093764261
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3404.01764501298
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2208.62397817095
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2182.43780596288
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2988.00479278739
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2286.94796692798
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2616.64325985734
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3094.68728738668
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3079.17632949811
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1505.84044779424
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2050.40438411541
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2174.24662186794
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2881.13822440813
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2135.72602723762
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2817.5726304684
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1925.32566654933
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1644.9696129563
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1931.16551182776
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1659.07911918519
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2899.33185202338
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2329.45833782517
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2158.68331994295
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3203.91447429517
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2006.2385353694
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2241.39439507464
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1690.59840088108
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2208.7544552567
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1973.78859606618
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2179.95577565269
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2594.60148460217
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2445.66368002208
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2090.77320137297
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2686.94819287681
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1973.78859606618
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1678.72466842189
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1991.08091833199
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2883.6650903248
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1586.20527990209
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2144.46718570751
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1279.88114366307
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2742.96214893496
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2427.01056345681
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",4013.52486161522
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2017.90687063289
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1895.11142161666
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2122.05253542478
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2501.86939251808
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2641.55146555599
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3236.25891427055
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2216.74844181661
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2798.20773862137
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1860.05768244707
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3175.82059376591
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2830.36220872177
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2044.60130115114
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1780.83063406179
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1934.59743160165
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3252.50209325234
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1838.74196129158
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2376.30819553328
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1461.62114169367
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1728.35570250971
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2745.3039396364
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1772.63730872665
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3295.58853503977
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1815.18727837687
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1916.93355806775
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2461.57461230703
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1913.95154119107
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2075.1054658056
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2221.11776067036
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3397.81440084884
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2027.68255939384
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1787.63763443239
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2805.51600836878
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1755.4650102452
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2805.64481033724
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2150.18434751912
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1798.83165673282
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2697.96803065351
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2946.45006688767
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3204.08209166798
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1940.92605035617
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1796.09422504788
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1549.04462811724
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1792.81519004576
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2235.83173810926
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2140.23026926305
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1911.02255025799
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1615.25276426449
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2756.16545341796
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1736.10641158135
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1655.80146288223
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2508.38467679819
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2287.8981195062
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2407.13753473398
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1867.90947134914
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1506.47332068988
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2774.75732861877
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2258.89526129547
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1692.51569263151
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2247.5175195792
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3028.68042763759
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1805.13606402918
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2152.0512041522
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1467.31136990555
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1994.71833590532
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2577.40002789362
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1811.31939844982
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2278.64812409722
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2528.25147524211
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2808.9333191187
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2097.09544469867
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2225.43265375041
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2072.71783558252
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2282.00420591087
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1780.09129089967
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2117.20956963512
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2444.08833986483
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2153.50061603407
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1781.68861039719
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1807.08070302588
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2566.65608524112
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2306.0271748795
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1924.36607314686
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1479.98501102662
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2414.90294509368
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3005.21197247368
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1779.33001132352
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2763.05389157702
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1816.97073888593
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2189.32394600811
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1827.97948994697
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2074.69993793288
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1929.46669754913
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1892.53182501198
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2767.88896978022
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2120.95379597757
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1886.57929417501
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2828.5517918635
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1383.21822555722
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2706.00346603438
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2208.59729540622
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2271.35510742301
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1858.16591272034
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1330.27215678747
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1697.50583877813
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2414.96765556701
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2074.60554354359
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2235.52201639484
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2477.49722869018
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2239.84257762881
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1948.80282919882
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1899.67089837942
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1322.05618340609
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1864.76630754442
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1974.5667769248
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3040.95106396829
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3005.21197247368
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2483.76387513067
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1973.75773986802
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2499.93218237452
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2997.77732590209
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2150.18434751912
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2388.87864097328
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2575.80705505321
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1613.24290954012
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2145.86854033295
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2928.62970325275
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1463.8265459716
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2114.94798079996
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1340.19483532279
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2699.18032147919
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2390.91229671999
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1803.80045834224
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1931.42425578722
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2070.81125807736
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2613.21625268498
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2703.06447171798
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2004.90324448668
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1658.00105327439
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2279.74127297112
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1627.42965130058
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2386.99358507889
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2619.26854071203
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1907.92588379969
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2914.33695606689
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1789.4904225941
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1552.59737858904
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2702.50961428216
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2805.51600836878
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2179.40395004787
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2220.77558637801
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2247.80455412807
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2616.38435376017
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3595.8796201262
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2218.01869611476
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1700.84694592732
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1931.16551182776
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2278.0345576046
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2299.51515770482
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2258.70841077323
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2048.40421922661
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2208.17432588075
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1499.15727279576
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2154.13755995818
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1901.62933831181
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1914.49281174624
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2269.08741504469
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1700.61145567193
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2422.36498207075
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1816.52452245312
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1895.11142161666
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1658.00105327439
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1574.87716616606
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1987.99548404105
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3643.15783568533
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2388.87864097328
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2076.28428455954
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2285.94387849553
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3342.93784566267
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2123.06876509324
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1895.40590539681
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2202.06368336687
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2055.09822070289
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2317.77502883742
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2627.7881274611
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2659.34381425273
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1944.86059875335
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1567.15938421234
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1598.52723072944
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2190.879789086
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2186.38717927926
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1813.65748174511
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2494.88225259536
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2247.5175195792
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1844.44322150055
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2686.22590488411
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2273.40924523898
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2691.11363836165
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1946.03957615843
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1953.17740194631
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1763.07318275245
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",3657.09641470392
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2204.28662230346
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1747.5203255487
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2162.28755418385
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2181.7317005657
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2266.76019769634
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2214.40568410311
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1759.87771592276
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1617.62890921415
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2158.80721286312
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2027.54901947975
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1838.74196129158
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2164.86091716726
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1849.94547444253
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2888.34907243342
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2247.5175195792
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2868.21733958093
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2273.22318844178
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1461.9407409144
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1846.5786704069
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2359.44472859512
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1631.65453307449
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2568.33671597087
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2343.45759027223
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1867.31596304387
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2065.99274823364
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2268.6266570089
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1739.3636087133
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2119.56026812941
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2092.00170917473
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2276.3739494896
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1743.60110607657
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2116.46762965363
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",1303.56335038991
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2720.31777258765
"Uninformative_bk_lower resilience","Uninformative_bk","lower resilience",2149.07848369308
