0,16223.3128543518,14552.3128543518,13551.3128543518,12325.4051252186,10450.305674327,9462.11548554945,8120.01774288743,7370.72138663494,6561.67993222772,4643.96138615653,2752.84919105435,1220.64529657289,591.714734171461,378.191796231137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7576.24237134092,5905.24237134092,4904.24237134092,3899.61792870043,2588.89521725366,2247.85265163153,1500.81347150301,1066.3650610785,409.137277457943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9670.26831832398,7999.26831832398,6998.26831832398,6288.27285445456,5054.19475486523,4702.00390746701,3886.69678978693,3451.3715906131,2834.99649566071,915.990319337105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21743.4431122953,20072.4431122953,19071.4431122953,18181.4233226091,16697.0050590889,16133.1422513015,15201.4818629704,14875.6424558971,14471.5335902227,12973.4592282916,11491.1710684048,10373.5124662324,10294.2653709659,10867.9562094341,10695.6847721448,10932.2878175984,11205.9277790939,11055.6993844223,10437.2023602644,9563.93011694997,9173.49090621338,9456.62264692256,9832.7150686285,9822.25932964577,9312.17262406566,9202.78652185054,11157.2203564728,12656.3334671396
0,15437.1347389782,13766.1347389782,12765.1347389782,11604.2152773865,9698.8436447109,8628.22424692504,7139.76818783257,6171.25433696963,5116.5840637206,2926.94579195045,759.748233426224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15742.8733920571,14071.8733920571,13070.8733920571,12995.568603736,12409.9234599459,12736.6932208682,12553.3005353754,12807.8299996102,12856.5965341814,11695.3116137361,10470.7398283385,9547.62498461792,9592.32421905307,10184.7644094624,9926.0002373996,10070.0338001264,10305.1577005008,10101.3157239636,9451.27240503811,8570.87912823623,8160.66796301876,8360.88086812481,8545.60528670954,8287.32436420582,7564.10605582644,7282.25343875111,9045.70137420743,10251.4109163924
0,6607.03372554906,4936.03372554906,3935.03372554906,3545.45536650343,2637.40261343946,2461.41762074588,1717.92559411449,1147.63749531534,362.645054874431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19899.2709383299,18228.2709383299,17227.2709383299,16298.8880948122,14857.003690378,14368.6969310448,13539.0320133785,13318.0603641249,13004.6766164568,11571.6271580846,10135.2100440842,9044.09269885638,8937.1963127412,9405.1534136893,9050.45418195872,9098.84610152237,9228.9301106522,8925.15504391066,8174.76319494834,7194.36548424901,6685.85857331095,6790.74972419639,6886.37637307899,6538.41219345474,5717.33645666245,5331.18134458805,6984.82749963326,8071.86215482502
1,23570.0745083448,21899.0745083448,20898.0745083448,20316.6085457151,19100.6882079024,18776.0155511417,18012.2148174293,17770.6943666182,17402.8882919292,15890.6614461,14373.9974074733,13204.4197546213,13020.5832802436,13434.0491427936,13058.2322696753,13092.5075884225,13196.8339792399,12878.4958205996,12112.6691108366,11114.196751866,10597.3567422563,10722.5408652486,10888.5548062862,10643.2066928882,9917.68115881963,9620.46250322839,11387.0840882085,12656.3759861982
0,7470.85748419089,5799.85748419089,4798.85748419089,3828.97228179762,2487.77509259381,2065.84127830515,1184.62843537138,556.97898297068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11092.627976193,9421.62797619302,8420.62797619302,7245.65299537007,5720.89681267833,5183.64729083407,4327.19399906285,3951.71590616071,3411.72347698559,1596.29570041481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17506.2409394493,15835.2409394493,14834.2409394493,14257.8404100613,13141.7136383365,12958.768970163,12354.8091335555,12285.4795467739,12075.4225157501,10709.8726719935,9321.62820208336,8265.79038544683,8182.87804569712,8662.46362008066,8307.52187954024,8354.44561895314,8487.89313819666,8183.92918718177,7433.86871751378,6455.1225077496,5945.04944557088,6038.6914458957,6106.40582742663,5719.6463817909,4861.15633876598,4437.40767613887,6041.14868905493,7048.26792982459
1,14283.6652783081,12612.6652783081,11611.6652783081,10770.2378555499,9724.2849463343,9737.85725428338,9438.79176917895,9688.28764273286,9769.89161209292,8657.06401012384,7481.51241325096,6602.59748498776,6679.91522719523,7265.41848993938,6951.9739692791,7046.70996346086,7263.88231086293,7026.1005238436,6347.55640481662,5450.67209359541,5011.04137043244,5135.31309452577,5164.79588304213,4703.48763664511,3785.17311763048,3301.16534371742,4790.62662062536,5568.21373201877
