"stock_id","stock_base","category","region","source","name","type_data","scenario","r_method","bk_method","yr","nyr","start.yr","int.yr","end.yr","ucl.B.Bmsy","lcl.B.Bmsy","B.Bmsy","ucl.F.Fmsy","lcl.F.Fmsy","F.Fmsy"
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",1990,27,1989,2001,2015,1.93291559607391,1.45394567999548,1.68149316645727,0.568264133767278,0.266897932210115,0.391336531830985
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",1991,27,1989,2001,2015,1.92518056552112,1.40358341440781,1.64838669737922,0.635835137720257,0.298019766590632,0.439348380346374
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",1992,27,1989,2001,2015,1.89235352522483,1.36025375343404,1.60931009809556,0.754327143879172,0.342649791020274,0.511935372290561
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",1993,27,1989,2001,2015,1.84731955190531,1.30010167112463,1.55888891204476,0.812214077061071,0.367789688224187,0.550685190221964
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",1994,27,1989,2001,2015,1.80028302995617,1.25344711880399,1.51266244933016,0.850138162282448,0.379614276543154,0.573049938007023
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",1995,27,1989,2001,2015,1.7683578632488,1.20424676971952,1.47313222023563,0.911536884437412,0.411124971584543,0.618013804341494
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",1996,27,1989,2001,2015,1.71310965756826,1.16242529854307,1.42778953371651,1.10173649411753,0.491363097870705,0.746322737599094
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",1997,27,1989,2001,2015,1.63043644377418,1.10235051018446,1.35549695828209,1.39235944358177,0.631147592847012,0.955451088871537
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",1998,27,1989,2001,2015,1.51976487566949,1.00464084142622,1.25046776909325,1.61792794091001,0.729635951730626,1.11384765677464
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",1999,27,1989,2001,2015,1.40167364431193,0.900182567351072,1.13845791213617,1.59775033777036,0.711872218221306,1.12154042660052
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2000,27,1989,2001,2015,1.32216811108582,0.829812751441009,1.05819803404434,1.44263028560466,0.635340621439518,0.98873632642463
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2001,27,1989,2001,2015,1.28181070970998,0.80695045282685,1.02805130944964,1.3092565824788,0.556922558020426,0.88881776540108
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2002,27,1989,2001,2015,1.33863796420268,0.810855228043632,1.04422959960306,1.31758474357511,0.54350198422514,0.892273173518262
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2003,27,1989,2001,2015,1.38774842924712,0.814312185701878,1.05739486335083,1.35251264557959,0.531931966648786,0.894876682203143
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2004,27,1989,2001,2015,1.42121081999588,0.815015770717583,1.06570049686723,1.38541503678237,0.53517808585587,0.919004323008809
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2005,27,1989,2001,2015,1.42916511071842,0.80956185977141,1.06452445035012,1.56035501222435,0.602159374402301,1.02398772609014
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2006,27,1989,2001,2015,1.41850877209854,0.779885186768263,1.04165017651106,1.7875432694878,0.688805166866146,1.18142533003541
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2007,27,1989,2001,2015,1.39732831624349,0.728600882869477,0.988723611461122,1.95239301183386,0.722884216257951,1.28774673708491
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2008,27,1989,2001,2015,1.34902094222206,0.666110417207837,0.927638649552367,1.94661371513766,0.676177123597747,1.24861705818572
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2009,27,1989,2001,2015,1.33526574323514,0.616412483241662,0.886919519863596,1.85902275481527,0.602050668864793,1.14966009097427
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2010,27,1989,2001,2015,1.33676555684002,0.581765966350874,0.874460245298177,1.91609687411775,0.566135604101187,1.13714362243227
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2011,27,1989,2001,2015,1.36051440523806,0.550043351970771,0.865540740592136,2.16479218195653,0.620082477261317,1.23344840721058
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2012,27,1989,2001,2015,1.34898916015547,0.499725512636018,0.838969519927151,2.45887615284094,0.632141958774898,1.28824973585794
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2013,27,1989,2001,2015,1.33876648798622,0.424293064744747,0.813310153929732,2.56798531530415,0.497255231058494,1.05383715164205
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2014,27,1989,2001,2015,1.36704462542993,0.364370010179006,0.830559031884428,2.07412342212257,0.293103254985901,0.623405611040936
"Decapterus macarellus_zBRT_Higher resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Higher resilience","Higher resilience","zBRT",2015,27,1989,2001,2015,1.45524715951677,0.346798270579199,0.913909829899664,1.54137897597568,0.178003310474615,0.36283334099438
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",1989,27,1989,2001,2015,1.89626303838214,1.52381917617742,1.72308863829425,0.719968773222038,0.266521890837981,0.443746967807781
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",1990,27,1989,2001,2015,1.94330596584012,1.42484875814085,1.67517289904342,0.712275908560042,0.260065247723223,0.437427899135187
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",1991,27,1989,2001,2015,1.94309126209642,1.3448595468525,1.63401729148383,0.806127380010424,0.288649323333432,0.490838098261519
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",1992,27,1989,2001,2015,1.9186454569031,1.2827457583984,1.58915456694613,0.946164233186987,0.334665417191638,0.57684237444269
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",1993,27,1989,2001,2015,1.8913451508746,1.21213304628865,1.54430782116727,1.02118302641307,0.353177553114947,0.613522434751556
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",1994,27,1989,2001,2015,1.84436414534164,1.1654363620874,1.49430222909488,1.07450192587248,0.361826086690325,0.640155442703753
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",1995,27,1989,2001,2015,1.80220721420801,1.09974656281564,1.44896401053135,1.16454929234275,0.389856030580093,0.696259723738838
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",1996,27,1989,2001,2015,1.74743688894988,1.05561211767162,1.4052554690498,1.40565940438205,0.466249526153534,0.835703170824289
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",1997,27,1989,2001,2015,1.67889856985429,0.998994084258956,1.34692868437796,1.7907554365813,0.587125599609247,1.06410756317969
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",1998,27,1989,2001,2015,1.59964217133231,0.927228682845461,1.27146082620911,2.02115394266628,0.669916303075354,1.2030680550121
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",1999,27,1989,2001,2015,1.51943088873844,0.869010951628685,1.19631715836685,1.96479259858139,0.632053486772275,1.16410366966968
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2000,27,1989,2001,2015,1.44338359653209,0.810345894664595,1.13247846547336,1.75626538948769,0.563281932687446,1.02833756195663
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2001,27,1989,2001,2015,1.38897972863396,0.781496159071847,1.0862325110083,1.58881378144353,0.520240099880001,0.942062594178628
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2002,27,1989,2001,2015,1.41908799100757,0.772459990115173,1.08034361175715,1.66111055207274,0.509694037957647,0.955342456027708
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2003,27,1989,2001,2015,1.43919006610046,0.756289714376652,1.07626054901635,1.72421562970057,0.507177383164818,0.980484488777455
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2004,27,1989,2001,2015,1.45782342418758,0.734090198433708,1.06792475303262,1.81038372031278,0.51959892065363,1.01806203543164
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2005,27,1989,2001,2015,1.47244854747379,0.723722330577116,1.05708932055805,2.12405280141717,0.584341677443848,1.15124542598924
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2006,27,1989,2001,2015,1.46157811843234,0.702805625257047,1.03610825424895,2.44630198605445,0.640399867233065,1.32347182427915
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2007,27,1989,2001,2015,1.45984421293379,0.661923202596763,1.00426715537297,2.66365226596687,0.662403549977211,1.40342433626829
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2008,27,1989,2001,2015,1.44002035528747,0.623071198439398,0.967252303483682,2.57375296561217,0.602159501321418,1.32758479877689
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2009,27,1989,2001,2015,1.41720642631336,0.58595862050091,0.93926471952088,2.40660663816291,0.548755050010677,1.19178781424832
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2010,27,1989,2001,2015,1.43286723740798,0.557256364861631,0.927480057948373,2.50054150829005,0.529294622846,1.18871540993755
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2011,27,1989,2001,2015,1.42466936893312,0.532626711095726,0.914748988068171,2.84266578767858,0.573566040426646,1.29149395301374
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2012,27,1989,2001,2015,1.39833785542586,0.493409973069194,0.896850987103254,3.13449996647231,0.578031928611834,1.33582572536919
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2013,27,1989,2001,2015,1.38535946842273,0.44771285359735,0.869652053720901,2.91357528707316,0.464304280596745,1.07674109093174
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2014,27,1989,2001,2015,1.37899234222114,0.41365898875112,0.870236443280072,2.00325811665489,0.28444057514617,0.652608586339837
"Decapterus macarellus_zBRT_Non-informative","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","zBRT_Non-informative","Non-informative","zBRT",2015,27,1989,2001,2015,1.40789626260181,0.408483957663428,0.899867991785829,1.38896561685478,0.175576454290616,0.41218946727593
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",1989,27,1989,2001,2015,1.8956347203808,1.49951736638942,1.70663237610711,0.657849605540685,0.262361794348787,0.419819142010298
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",1990,27,1989,2001,2015,1.94544970744001,1.38764013126637,1.66502802823136,0.667915778481497,0.2489027170644,0.41110810388824
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",1991,27,1989,2001,2015,1.94859304646379,1.31250622204987,1.62659309341031,0.740112554227598,0.279475348780434,0.46276301990723
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",1992,27,1989,2001,2015,1.93542558830184,1.24531289199342,1.58560097586152,0.881880787021797,0.326859853631699,0.538447586246191
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",1993,27,1989,2001,2015,1.90468742319152,1.18435640943839,1.53613959378867,0.948142657685918,0.342017498235805,0.579830807708988
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",1994,27,1989,2001,2015,1.85517639034583,1.13416864312073,1.48603721999206,1.00654496862285,0.352172992451813,0.601324845967236
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",1995,27,1989,2001,2015,1.81186808569452,1.07517568896474,1.43584923543249,1.07328436875737,0.380393262575683,0.649595849006084
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",1996,27,1989,2001,2015,1.76190637949748,1.03259660815803,1.38940673517432,1.31156138907427,0.461295766883958,0.788005226887564
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",1997,27,1989,2001,2015,1.6865229139593,0.981259963727047,1.33111358272835,1.65282385862686,0.580526837919631,0.993389002261247
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",1998,27,1989,2001,2015,1.59514935916544,0.915592389231887,1.25787013714214,1.88990631667331,0.652416122972598,1.13011399160081
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",1999,27,1989,2001,2015,1.50886702398264,0.849150760224451,1.18213874723847,1.81852743681973,0.627077403073778,1.100821903209
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2000,27,1989,2001,2015,1.43240353053454,0.796955745812997,1.12078168312626,1.60601297678954,0.547986741020717,0.958141829856159
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2001,27,1989,2001,2015,1.35907566363499,0.760630164499271,1.07940639610659,1.4932882999103,0.506508368171351,0.877672517326148
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2002,27,1989,2001,2015,1.39327064119534,0.747406242978272,1.07944667131666,1.5281598385754,0.506386200762107,0.891795339923579
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2003,27,1989,2001,2015,1.41533132821378,0.748572973964526,1.08121070722844,1.58548377920406,0.507596179327711,0.911408903938396
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2004,27,1989,2001,2015,1.43771009334191,0.737571108700099,1.07434466930002,1.65370796975096,0.511650640283265,0.947703810243879
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2005,27,1989,2001,2015,1.4494549056733,0.724443138660168,1.06675045091251,1.88343457528826,0.572118229742633,1.06294729809394
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2006,27,1989,2001,2015,1.44128978969411,0.712877204846381,1.05064381515695,2.17962029539228,0.637719622021538,1.21742459472814
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2007,27,1989,2001,2015,1.44015094525642,0.679439399582216,1.02486651475375,2.29515895816416,0.669391333505043,1.27693324811848
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2008,27,1989,2001,2015,1.41087615596364,0.65483774372481,0.994369616741975,2.20405112345757,0.607249515544676,1.19957464392592
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2009,27,1989,2001,2015,1.40400569151087,0.631920549799361,0.969507150556757,2.01520169386513,0.535368494933293,1.07431666270268
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2010,27,1989,2001,2015,1.40514176476142,0.623441673176792,0.965021201362974,2.00466092640689,0.51593420598753,1.05645869616962
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2011,27,1989,2001,2015,1.39774490577805,0.609489897375275,0.961014418029307,2.23779943880156,0.55608998381405,1.14969043275708
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2012,27,1989,2001,2015,1.38252803110971,0.587286680650488,0.949777406935441,2.32874044176002,0.579672774479385,1.16971964895183
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2013,27,1989,2001,2015,1.36768105304096,0.560995336991495,0.935878791587094,1.98083784561455,0.45870929362171,0.936774112171081
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2014,27,1989,2001,2015,1.34950983798842,0.55323582894083,0.938920372354996,1.20710341165784,0.282210967399034,0.562953497559803
"Decapterus macarellus_Target_switch_Euler-lotka methods","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_Euler-lotka methods","Euler-lotka methods","Target_switch",2015,27,1989,2001,2015,1.35300218906667,0.562440778925621,0.970450267346324,0.782621509611037,0.178498741320981,0.349677428660703
"Decapterus macarellus_Target_switch_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_lower resilience","lower resilience","Target_switch",1989,27,1989,2001,2015,1.87986234519959,1.48403652159687,1.68937426374651,0.693332059719699,0.235522141192066,0.404062065191841
"Decapterus macarellus_Target_switch_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_lower resilience","lower resilience","Target_switch",1990,27,1989,2001,2015,1.9200346846783,1.36159649670562,1.63560023487077,0.6948503030608,0.226545496526145,0.399074189687688
"Decapterus macarellus_Target_switch_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_lower resilience","lower resilience","Target_switch",1991,27,1989,2001,2015,1.92952921136761,1.27258874080218,1.58592318660116,0.795359517088239,0.253918542942779,0.454333548900124
"Decapterus macarellus_Target_switch_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_lower resilience","lower resilience","Target_switch",1992,27,1989,2001,2015,1.90240324636674,1.20035739570121,1.53941080873069,0.927555003704215,0.290825801330536,0.526398941693544
"Decapterus macarellus_Target_switch_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_lower resilience","lower resilience","Target_switch",1993,27,1989,2001,2015,1.87066099343233,1.13632391317831,1.49193721133395,1.00831597735226,0.31394852704718,0.569174365510735
"Decapterus macarellus_Target_switch_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_lower resilience","lower resilience","Target_switch",1994,27,1989,2001,2015,1.8397954664692,1.08430213851744,1.44472870974994,1.06035017491565,0.326587558800126,0.591537720107573
"Decapterus macarellus_Target_switch_lower resilience","Decapterus macarellus","Decapterus macarellus","Cabo Verde","IMar - coleção de dados","Cavala","observado","Target_switch_lower resilience","lower resilience","Target_switch",1995,27,1989,2001,2015,1.78545630199976,1.03316238004072,1.39442976211541,1.1504510762998,0.35189054724633,0.641490555089593
